Aimag,Year,Mort_hor,Mort_cat,Mort_cam,Mort_sheep,Mort_goat,All_SFU,All
Arkhangai,2009,0.01735817104149026,0.01303854875283447,0.0,0.01331681635181171,0.02246808510638298,0.015756240594504863,0.013236324250503886
Arkhangai,2010,0.2810509554140127,0.3275459963721172,0.0,0.2798835451542467,0.3239896242992218,0.3027571190390072,0.24249402424791966
Arkhangai,2011,0.01631820499745028,0.02814569536423841,0.0,0.0360075329566855,0.03377110694183865,0.02784138434811571,0.02284850805204257
Arkhangai,2012,0.01463191586648377,0.02768681155105687,0.0,0.01891301379216168,0.02022401991288115,0.020983549712910367,0.016291152224516693
Arkhangai,2013,0.05155071248952222,0.04877391538668822,0.0,0.06022441035035494,0.05785598163909342,0.0537689883357637,0.04368100397313176
Arkhangai,2014,0.03392990305741984,0.02645131086142322,0.0,0.02134663854739982,0.02845025622901573,0.02726210111731693,0.02203562173905172
Arkhangai,2015,0.02171767028627838,0.02089136490250696,0.0,0.02350302758466024,0.02460191082802548,0.02226048326438511,0.018142794720294213
Arkhangai,2016,0.0256014805675509,0.0782800441014333,0.0,0.02675873974967631,0.02707382339052416,0.045181231556867076,0.03154281756183693
Arkhangai,2017,0.02130044843049327,0.02426015141087405,0.0,0.02451274362818591,0.0302360407901305,0.02432851151159122,0.020061876851936743
Arkhangai,2018,0.0834426659669378,0.09351145038167939,0.07142857142857144,0.04713366841235809,0.06590497422321304,0.07512334120021238,0.07228426608255197
Arkhangai,2019,0.01083509513742072,0.01159047005795235,0.0,0.01183848682004158,0.01140532248382579,0.011442390889396444,0.009133874899848089
Arkhangai,2020,0.0596384127729514,0.04534572595409098,0.07142857142857144,0.07054466624514498,0.07310934207445563,0.05931815628985048,0.06401334369504288
Arkhangai,2021,0.0224342444559051,0.03608247422680412,0.07692307692307693,0.03057060437627524,0.03471429530651984,0.031137531460447964,0.040144939057716246
Arkhangai,2022,0.008887821282728801,0.009692605926336193,0.0,0.01342373343327314,0.01560188298587761,0.011117857266766125,0.00952120872564315
Arkhangai,2023,0.09914529914529914,0.1084100675260896,0.05882352941176471,0.1115121951219512,0.1339314951863252,0.10950651746217131,0.10236451727828597
Arkhangai,2024,0.1264214046822743,0.2072874493927125,0.06666666666666667,0.2390886287625418,0.1668643732700672,0.18707099221886087,0.1612657045548525
Bayan-Ulgii,1992,0.02173913043478261,0.03541666666666667,0.03370786516853932,0.02782905012068721,0.02201371346084446,0.02785023380029578,0.028141285170304054
Bayan-Ulgii,1993,0.05882352941176471,0.1257275902211874,0.02631578947368421,0.03453403833443489,0.03687150837988827,0.06592646230589749,0.0564544911641919
Bayan-Ulgii,1994,0.008025682182985555,0.02070645554202193,0.01388888888888889,0.01108925058129136,0.01425661914460285,0.01351638400393529,0.013593379267958117
Bayan-Ulgii,1995,0.007122507122507123,0.007063572149344097,0.0,0.004077638231936062,0.004366812227074236,0.005627647024695894,0.004526105946172304
Bayan-Ulgii,1996,0.009987515605493135,0.01172529313232831,0.01176470588235294,0.008346524679810044,0.007532122286220647,0.009649862026801499,0.009871232317241015
Bayan-Ulgii,1997,0.01542111506524318,0.04743390357698289,0.0119047619047619,0.01654306902452938,0.02276019035795572,0.026654907534637597,0.022812607985894615
Bayan-Ulgii,1998,0.1014823261117446,0.1882970742685671,0.03529411764705882,0.1129723934601983,0.1173657100809419,0.13230595473391685,0.11108232431370213
Bayan-Ulgii,1999,0.02255639097744361,0.02519548218940052,0.01219512195121951,0.01321856747617584,0.01503453880536368,0.019196402352566092,0.01764002027992063
Bayan-Ulgii,2000,0.08816120906801007,0.1982456140350877,0.125,0.0482394912362339,0.05326360643036995,0.10273442241447867,0.10258198415394033
Bayan-Ulgii,2001,0.09011627906976745,0.2149532710280374,0.02857142857142857,0.05947172257332686,0.06176865528486477,0.10743487093416243,0.090976271305485
Bayan-Ulgii,2002,0.1366366366366366,0.2605140186915888,0.04687499999999999,0.1158001350438893,0.1272627537026879,0.157526438053625,0.13741770881496052
Bayan-Ulgii,2003,0.0396039603960396,0.05100830367734283,0.01694915254237288,0.02293747687754347,0.0211864406779661,0.03311341533324617,0.03033706683425298
Bayan-Ulgii,2004,0.02415458937198068,0.03085714285714286,0.01785714285714286,0.01409740021969974,0.01448803516197298,0.02056287947401966,0.020290862093587825
Bayan-Ulgii,2005,0.0756578947368421,0.1290697674418605,0.04166666666666667,0.05755006314270251,0.06772784019975031,0.08144537398288675,0.07433444643756441
Bayan-Ulgii,2006,0.02430555555555555,0.02236024844720497,0.02325581395348838,0.009327354260089687,0.01047373509506929,0.015886428098471145,0.017944541462281575
Bayan-Ulgii,2007,0.03074433656957929,0.02702702702702703,0.02325581395348838,0.01310116086235489,0.01487928130263897,0.020456643927101916,0.02180152394301771
Bayan-Ulgii,2008,0.0669710806697108,0.1107594936708861,0.02325581395348838,0.0280811232449298,0.03120262758969176,0.0559692799254464,0.05205402782574138
Bayan-Ulgii,2009,0.09547738693467336,0.1362530413625304,0.025,0.06776859504132231,0.08051881340696032,0.09165686901244115,0.08100356734909728
Bayan-Ulgii,2010,0.1333333333333333,0.1669024045261669,0.05128205128205129,0.09326721342742705,0.1278391651319828,0.12727053948855313,0.11452483354019227
Bayan-Ulgii,2011,0.02298850574712644,0.02118003025718608,0.02631578947368421,0.01130926489778164,0.01155651859877212,0.01600409933743267,0.018670021794910098
Bayan-Ulgii,2012,0.01237113402061856,0.009900990099009901,0.0,0.005326494377589269,0.007698113207547169,0.00836478471847801,0.00705934634095298
Bayan-Ulgii,2013,0.02127659574468085,0.01949541284403669,0.0,0.005745125348189415,0.007213966238638003,0.012213145526519633,0.010746220035108991
Bayan-Ulgii,2014,0.006849315068493151,0.005708848715509039,0.0,0.002414001207000604,0.003232479958624257,0.004235957285020003,0.0036409289899254097
Bayan-Ulgii,2015,0.00574712643678161,0.005494505494505494,0.0,0.002250281285160645,0.002834145788459358,0.0038516638839411763,0.0032652118009814214
Bayan-Ulgii,2016,0.01681759379042691,0.02209944751381215,0.02127659574468085,0.01210909945920527,0.01695454063791459,0.017074486249453458,0.017851455429207956
Bayan-Ulgii,2017,0.009324009324009324,0.0109254498714653,0.0,0.004905620134371334,0.01088172480423065,0.008881015682992396,0.0072073608268153205
Bayan-Ulgii,2018,0.0310492505353319,0.04658385093167702,0.01886792452830189,0.02783360128617363,0.03387561779242174,0.03501840379112408,0.03164204901478124
Bayan-Ulgii,2019,0.03147953830010494,0.04682488774855677,0.01785714285714286,0.02368313597386688,0.02891229578675838,0.032693635314115316,0.029751400133285966
Bayan-Ulgii,2020,0.01111111111111111,0.007566204287515763,0.0,0.00281152726177327,0.004928747455266259,0.006222275404063283,0.005283518023133281
Bayan-Ulgii,2021,0.01102204408817635,0.006896551724137932,0.0,0.003200341369746106,0.004693917465284568,0.00610675810797833,0.0051625709294689905
Bayan-Ulgii,2022,0.009700176366843033,0.009345794392523364,0.0,0.004536489151873766,0.007144200037601053,0.007549946990828898,0.0061453319897682435
Bayan-Ulgii,2023,0.06255355612682091,0.0730005367686527,0.01639344262295082,0.04003267973856209,0.05220177796154642,0.05710264058756611,0.04883639864370658
Bayan-Ulgii,2024,0.04663212435233161,0.06210826210826211,0.01612903225806452,0.03011292346298619,0.04129387474191328,0.045698440909806744,0.03925524338471154
Bayankhongor,1992,0.01926782273603083,0.01685823754789272,0.03588516746411483,0.01465798045602606,0.01049475262368816,0.017032648908922594,0.019432792165550522
Bayankhongor,1993,0.09468599033816426,0.1686746987951807,0.03713527851458885,0.1413069688931758,0.08958396598846037,0.12142633639214033,0.106277380505914
Bayankhongor,1994,0.008008008008008008,0.01039168665067946,0.008403361344537815,0.01067711852953102,0.009959321082900827,0.009697964390961857,0.009487899123131426
Bayankhongor,1995,0.01305483028720627,0.01379310344827586,0.01055408970976253,0.01759530791788856,0.01467576791808874,0.014542366049578212,0.013934619856244394
Bayankhongor,1996,0.02262443438914027,0.02826855123674911,0.0251889168765743,0.02988397984296262,0.0303323965500533,0.027618007337982586,0.02725965577909592
Bayankhongor,1997,0.01704545454545454,0.01983471074380165,0.01291989664082687,0.01392791692119731,0.01641989369779803,0.01682098918420557,0.01602957450981568
Bayankhongor,1998,0.01407506702412869,0.015096304008329,0.0154639175257732,0.01459598318542737,0.01577975491018969,0.014936360732094655,0.015002205330769588
Bayankhongor,1999,0.03748411689961881,0.04367699339766379,0.01808785529715762,0.02505773672055427,0.03042401980356145,0.034093476845564755,0.030946144423711186
Bayankhongor,2000,0.1472431077694236,0.2419354838709677,0.002531645569620253,0.08699612844454567,0.05494872008671726,0.13191878404632204,0.1067310171482549
Bayankhongor,2001,0.2748414376321353,0.2359266287160025,0.1024258760107817,0.1802969596983267,0.1900840336134454,0.21556214479861627,0.19671498713413832
Bayankhongor,2002,0.4419695193434936,0.2889908256880734,0.2482269503546099,0.430188679245283,0.4580789834309206,0.39618798740560757,0.3734909916124761
Bayankhongor,2003,0.03512014787430684,0.05447941888619855,0.01030927835051547,0.02108126487589255,0.01334627517592817,0.03205422021768758,0.026867277032568315
Bayankhongor,2004,0.01458670988654781,0.02227432590855803,0.004830917874396136,0.00662451068955134,0.003837810779242449,0.011711237471790354,0.010430855027659152
Bayankhongor,2005,0.01057401812688822,0.01545253863134658,0.004761904761904762,0.007337526205450733,0.00575765506411934,0.009425226232935114,0.008776728557941928
Bayankhongor,2006,0.01836158192090396,0.02378490175801447,0.0131578947368421,0.01364348020577052,0.009824254993996289,0.01568219583243614,0.01575442272310547
Bayankhongor,2007,0.01913265306122449,0.02571166207529844,0.004329004329004329,0.01542223058115478,0.00888771559310102,0.015698986128906463,0.014696653127956611
Bayankhongor,2008,0.04069767441860465,0.07094594594594594,0.003968253968253969,0.03359337685081994,0.02389461144979329,0.037957080059327526,0.03461997252668356
Bayankhongor,2009,0.07860262008733625,0.08823529411764706,0.01094890510948905,0.08479863868406125,0.0667098827273263,0.07433357988363182,0.06585906814517198
Bayankhongor,2010,0.1919642857142857,0.2720125786163522,0.04713804713804714,0.2218543046357616,0.2454911574155139,0.22974666747248185,0.1956920747039921
Bayankhongor,2011,0.02419354838709677,0.04039408866995074,0.0132890365448505,0.01967635159985289,0.02002802274787769,0.024611892032770134,0.02351620958992572
Bayankhongor,2012,0.009744214372716201,0.02705139765554554,0.0033003300330033,0.007933937823834197,0.006585540443808159,0.011412827185060462,0.010923084065781479
Bayankhongor,2013,0.01711229946524064,0.0656763096168882,0.002898550724637681,0.01965508496068983,0.02117396479358516,0.028279929941591814,0.025303241912208303
Bayankhongor,2014,0.008333333333333333,0.01166781056966369,0.005376344086021505,0.01675843907110366,0.01553262388476835,0.013293605847244887,0.011533710188978108
Bayankhongor,2015,0.009501187648456057,0.01346604215456674,0.002398081534772182,0.01122345803842265,0.0226369206304663,0.01537761221621686,0.011845138001336786
Bayankhongor,2016,0.0148619957537155,0.0455026455026455,0.002247191011235955,0.03094402364677628,0.03288109229173868,0.030626946051285027,0.025287389641222385
Bayankhongor,2017,0.005656819610307983,0.0107577174929841,0.002012072434607646,0.005142214366061386,0.004904441244015414,0.00618208613964678,0.005694653029595305
Bayankhongor,2018,0.03997779011660189,0.04577611319184353,0.009208103130755065,0.05676634566649773,0.08833003880225491,0.06082873966056721,0.04801167818159062
Bayankhongor,2019,0.01193860147811256,0.01876563803169308,0.001742160278745645,0.009402697495183044,0.008874904191375207,0.011440712592955789,0.010144800295021909
Bayankhongor,2020,0.0337730870712401,0.02135093167701863,0.02581755593803787,0.02368421052631579,0.0281669532135933,0.026732376051546963,0.026558547685241136
Bayankhongor,2021,0.1867728107777097,0.2510170870626526,0.1441441441441441,0.1910569105691057,0.221521268925739,0.21277327373001287,0.1989024442958702
Bayankhongor,2022,0.004392386530014641,0.006568974229408792,0.0,0.003992435385585207,0.002450843870105275,0.004001077213095834,0.0034809280030227833
Bayankhongor,2023,0.0155860349127182,0.02825112107623318,0.002197802197802198,0.0121841155234657,0.009300407751866954,0.01520119845922305,0.013503896292417248
Bayankhongor,2024,0.08121827411167512,0.162048698572628,0.02044989775051125,0.08314182534471437,0.06508182312811284,0.092089369578122,0.0823881037815283
Bulgan,1992,0.02802241793434748,0.0423968343697004,0.08108108108108107,0.02466293982242683,0.01578458681522748,0.03291430548295999,0.03838957200455665
Bulgan,1993,0.08236208236208237,0.1108647450110865,0.1612903225806452,0.0649739788676865,0.04590984974958264,0.08860810298023877,0.09308019571421665
Bulgan,1994,0.007564296520423602,0.01270207852193996,0.1111111111111111,0.01828245555182825,0.009737827715355805,0.012368259633078684,0.031879553884131745
Bulgan,1995,0.009377093101138646,0.01378579003181336,0.06666666666666667,0.02042918454935622,0.009554140127388535,0.013462861072902338,0.023962574895272683
Bulgan,1996,0.024330900243309,0.01452784503631961,0.7692307692307692,0.0155628566487982,0.006966773847802787,0.019465146028371953,0.16612382900139974
Bulgan,1997,0.01235294117647059,0.01225601452564684,0.0,0.01244324869682193,0.006466512702078522,0.011963046403677215,0.008703743420203577
Bulgan,1998,0.006722689075630252,0.006893580353295994,0.0,0.006541037221616571,0.004685669660288949,0.006613279396850739,0.004968595262166353
Bulgan,1999,0.006160164271047227,0.01048810004033885,0.0,0.009006473402758232,0.005581089954038082,0.0083135020855356,0.006247165533636479
Bulgan,2000,0.08285714285714285,0.1127080181543117,0.8,0.06301678777248809,0.05423122765196662,0.08921482876942742,0.22256263528718184
Bulgan,2001,0.1203995793901157,0.2803365810451727,0.1,0.09810333551340746,0.09282576866764275,0.17117232032526802,0.13833305292326772
Bulgan,2002,0.03896848137535817,0.0425,0.0,0.02896995708154507,0.02282983806742766,0.03599918058600331,0.02665365530486618
Bulgan,2003,0.2252712188895979,0.4273564847625797,0.0,0.1895700174317257,0.1829298727227352,0.26881239506947524,0.20502551876132769
Bulgan,2004,0.01792673421667965,0.01995305164319249,0.0,0.01350601295097132,0.01245400509482027,0.0165406448033046,0.012767960781132745
Bulgan,2005,0.01165501165501166,0.01301775147928994,0.0,0.006573403000168549,0.007139340226489414,0.009965052674230146,0.007677101272191912
Bulgan,2006,0.007331378299120234,0.007135575942915392,0.0,0.00391815411406182,0.004207868714496107,0.005897223046497913,0.004518595414118711
Bulgan,2007,0.0108254397834912,0.005221932114882506,0.0,0.00448267506663436,0.004964903269988015,0.0068603778245030205,0.0050989900469992164
Bulgan,2008,0.006293266205160478,0.005054151624548736,0.0,0.004040812203252854,0.004719600222098834,0.005095491634017568,0.00402156605101218
Bulgan,2009,0.01294316263365222,0.01418002466091245,0.0,0.01000250062515629,0.01212537176847403,0.012229914790018259,0.009850211937638999
Bulgan,2010,0.05498652291105121,0.0734094616639478,0.0,0.08996773467397014,0.08825795091889513,0.07560304887817874,0.06132433403357285
Bulgan,2011,0.02405686167304538,0.02441794434980125,0.0,0.03517545346668927,0.03277165981159613,0.028653206430243387,0.023284383860226406
Bulgan,2012,0.01397849462365591,0.01492537313432836,0.0,0.01026936026936027,0.01121019108280255,0.01271781473792251,0.010076683822029418
Bulgan,2013,0.0095333667837431,0.01281394156842645,0.0,0.01379773269689737,0.01673987890300368,0.012739931085731663,0.01057698399041412
Bulgan,2014,0.007532122286220647,0.005882352941176471,0.0,0.005725717439293599,0.005815305885089556,0.006329335789764782,0.004991099710356055
Bulgan,2015,0.01775848460931334,0.01581180100269957,0.0,0.02298641436196021,0.02680136068446552,0.02004271454155278,0.016671612131687726
Bulgan,2016,0.01967461218312523,0.02450284090909091,0.0,0.01566733419719637,0.0199203187250996,0.019911797025394688,0.015953021202902422
Bulgan,2017,0.03281079110462996,0.03405994550408719,0.0,0.02208134099822705,0.0239764973464746,0.028752858052862054,0.022585714990683757
Bulgan,2018,0.06567392134402444,0.08559351884466362,0.0,0.02401917075345519,0.03078129595137731,0.05395616181733611,0.04121358137870411
Bulgan,2019,0.006967213114754098,0.007833920877399137,0.0,0.008098076706782139,0.007890122735242549,0.00766355014506786,0.006157866686835585
Bulgan,2020,0.05110294117647059,0.04957507082152975,0.0,0.05327996673250858,0.03571428571428571,0.04884039236559957,0.03793445288895893
Bulgan,2021,0.006664053312426499,0.008524833209785025,0.0,0.008721753412244435,0.009239130434782607,0.008148052116419264,0.006629954073847713
Bulgan,2022,0.008050402520126006,0.009533537623425264,0.0,0.009224034603158059,0.009621380846325168,0.009004665049449523,0.0072858711186069
Bulgan,2023,0.04731766124171187,0.05629139072847682,0.0,0.0668858572970851,0.07818411097099622,0.059484805877168784,0.049735804047654
Bulgan,2024,0.1036741669040159,0.08554147465437788,0.05,0.2092039001392907,0.1419507575757576,0.13014698896564827,0.11807405985468841
Darkhan-Uul,1992,0.04166666666666667,0.03571428571428572,0.0,0.05672969966629587,0.03149606299212599,0.0426568403959654,0.03312134300787485
Darkhan-Uul,1993,0.05825242718446601,0.1003584229390681,0.0,0.08305647840531562,0.08235294117647059,0.08611111111111111,0.06480405394106406
Darkhan-Uul,1994,0.01941747572815534,0.02032520325203252,,0.02420382165605095,0.02366863905325444,0.021250119651574615,0.021903784922373312
Darkhan-Uul,1995,0.06481481481481481,0.06343283582089553,0.0,0.1049382716049383,0.06220095693779905,0.07356478869056457,0.05907737583568954
Darkhan-Uul,1996,0.04310344827586207,0.06354515050167224,,0.05405405405405406,0.04310344827586207,0.05569933610892314,0.05095152527686261
Darkhan-Uul,1997,0.02654867256637168,0.06529209621993126,,0.04507042253521127,0.0311284046692607,0.050081936578213485,0.04200989899769373
Darkhan-Uul,1998,0.01818181818181818,0.01544401544401545,0.0,0.02074688796680498,0.01454545454545455,0.017154114259736328,0.013783635227618631
Darkhan-Uul,1999,0.01639344262295082,0.01929260450160772,0.0,0.02728351126927639,0.01975308641975309,0.020394151303242212,0.016544528962717603
Darkhan-Uul,2000,0.03937007874015748,0.03592814371257485,0.0,0.02666666666666666,0.02088167053364269,0.0332306075157075,0.024569311930608333
Darkhan-Uul,2001,0.03937007874015748,0.1107594936708861,0.0,0.0911917098445596,0.08582089552238806,0.0882519328681878,0.06542843555559825
Darkhan-Uul,2002,0.007575757575757577,0.01730103806228374,0.0,0.008264462809917354,0.007575757575757577,0.011944193516009234,0.008143403204743249
Darkhan-Uul,2003,0.03738317757009346,0.09795918367346938,0.0,0.08041504539559015,0.07462686567164178,0.07764421694369356,0.058076854462158954
Darkhan-Uul,2004,0.0,0.005780346820809248,,0.005376344086021506,0.004950495049504951,0.004216114928169893,0.004026796489083926
Darkhan-Uul,2005,0.01234567901234568,0.005847953216374269,,0.003502626970227671,0.00234192037470726,0.0062394537534827136,0.006009544893413719
Darkhan-Uul,2006,0.0,0.005154639175257733,0.0,0.001529051987767584,0.00198019801980198,0.002818911685994648,0.0017327778365654593
Darkhan-Uul,2007,0.0,0.004739336492890996,0.0,0.00120918984280532,0.001464128843338214,0.0024168629730473893,0.0014825310358069059
Darkhan-Uul,2008,0.0,0.003831417624521073,0.0,0.0009784735812133072,0.001066098081023454,0.0019724358334165587,0.001175197857351567
Darkhan-Uul,2009,0.0,0.006134969325153374,0.0,0.0049079754601227,0.005763688760806916,0.004867399162521027,0.0033613267092165978
Darkhan-Uul,2010,0.03603603603603604,0.1117021276595745,0.0,0.1082152974504249,0.1647058823529412,0.11132075471698114,0.08413186869979533
Darkhan-Uul,2011,0.009803921568627453,0.006153846153846154,0.0,0.007836990595611286,0.01269035532994924,0.008112377780624227,0.007297022729606827
Darkhan-Uul,2012,0.01818181818181818,0.01179941002949853,0.0,0.0064,0.008092485549132947,0.01076685537828101,0.008894742752089933
Darkhan-Uul,2013,0.01769911504424779,0.01404494382022472,0.0,0.01102941176470588,0.01410105757931845,0.013759388121193006,0.011374905641699368
Darkhan-Uul,2014,0.0078125,0.00510204081632653,0.0,0.006211180124223602,0.004884004884004884,0.0058044488528866105,0.0048019451649110026
Darkhan-Uul,2015,0.007042253521126762,0.0128755364806867,0.0,0.01073985680190931,0.01148225469728601,0.011194972525737383,0.008427980300201757
Darkhan-Uul,2016,0.006802721088435375,0.006396588486140725,0.0,0.005571030640668525,0.004819277108433735,0.006068645332449015,0.0047179234647356716
Darkhan-Uul,2017,0.03550295857988166,0.04897959183673469,0.0,0.05980271270036992,0.0667361835245047,0.05150383330057009,0.042204289328298186
Darkhan-Uul,2018,0.005882352941176471,0.02385685884691849,,0.009283819628647213,0.009698275862068966,0.015432287214556114,0.012180326819702783
Darkhan-Uul,2019,0.005649717514124295,0.004514672686230249,0.0,0.002039428959891231,0.003092783505154639,0.0039545308997758575,0.003059320533080083
Darkhan-Uul,2020,0.005181347150259068,0.006329113924050633,0.0,0.00862600123228589,0.00422654268808115,0.006315606080404199,0.004872600998935348
Darkhan-Uul,2021,0.004926108374384237,0.0102880658436214,0.0,0.007416563658838071,0.009244992295839752,0.008389214668499761,0.006375146034536691
Darkhan-Uul,2022,0.009049773755656108,0.009823182711198428,0.0,0.008547008547008546,0.006756756756756757,0.008919776731968919,0.006835344354123968
Darkhan-Uul,2023,0.02314814814814815,0.04752066115702479,,0.08748221906116643,0.1315789473684211,0.061894031488125244,0.07243249393369011
Darkhan-Uul,2024,0.0182648401826484,0.02173913043478261,,0.02406417112299465,0.02712700369913687,0.021936890754934987,0.022798786359890633
Dornod,1992,0.04403866809881847,0.05806451612903226,0.07627118644067796,0.04955465587044534,0.03755868544600939,0.05138021548987463,0.053097542396996676
Dornod,1993,0.04437229437229437,0.07380373073803731,0.09090909090909091,0.05266138165345414,0.04282655246252676,0.058517976224270754,0.06091461002708069
Dornod,1994,0.03243243243243243,0.03656462585034014,0.06976744186046512,0.05030453417550192,0.02165354330708662,0.0387720675606858,0.04214451552516525
Dornod,1995,0.05280172413793104,0.07043478260869565,0.06493506493506493,0.06431039064576136,0.03924914675767917,0.061793773586993804,0.058346221817026436
Dornod,1996,0.03280542986425339,0.04028648164726947,0.1176470588235294,0.03537883531621791,0.01996927803379417,0.03748993233352342,0.04921741673701287
Dornod,1997,0.01149425287356322,0.0189018901890189,0.01612903225806452,0.01496815286624204,0.01451187335092348,0.015271017633614005,0.01520104030756243
Dornod,1998,0.007786429365962179,0.009852216748768473,0.01639344262295082,0.01135040745052386,0.009394572025052193,0.009508794673756605,0.010955413642651506
Dornod,1999,0.01257861635220126,0.01956358164033108,0.03278688524590164,0.01401869158878505,0.01118760757314974,0.015900437173882388,0.018027076480073755
Dornod,2000,0.01442307692307692,0.01983584131326949,0.7166666666666667,0.01735709326544781,0.02186234817813765,0.02723496063715027,0.1580290052693197
Dornod,2001,0.01895734597156398,0.243167484232656,0.03389830508474576,0.05792474344355758,0.06437125748502993,0.11742878869781122,0.08366382724351065
Dornod,2002,0.009124087591240877,0.01798201798201798,0.01666666666666667,0.01620859760394644,0.02030124426981009,0.01427383945372859,0.01605652282273641
Dornod,2003,0.01643598615916955,0.0551654964894684,0.01612903225806452,0.03416965352449224,0.04207119741100324,0.03366011780052971,0.03279427316843959
Dornod,2004,0.005747126436781609,0.01780415430267062,0.01587301587301588,0.01105922831162448,0.01106833493743985,0.010922854045341598,0.01231037197230649
Dornod,2005,0.008821170809943865,0.02538071065989848,0.015625,0.01132075471698113,0.01749146757679181,0.014871929643430351,0.015727820752723057
Dornod,2006,0.003881987577639751,0.009018036072144289,0.01587301587301588,0.00574590338369866,0.005845816587504568,0.0060227833799646815,0.00807295189880063
Dornod,2007,0.002962962962962963,0.006578947368421052,0.0,0.003413616537075669,0.004137115839243499,0.004114081938117009,0.0034185285415406367
Dornod,2008,0.008397480755773267,0.01276595744680851,0.0,0.0135754007196598,0.01770736253494874,0.011899885901524238,0.010489240291438062
Dornod,2009,0.02061855670103093,0.03554119547657512,0.03174603174603175,0.08597153645076967,0.139453125,0.05841207259873565,0.0626660890748815
Dornod,2010,0.0649536045681656,0.2263406940063092,0.03125,0.2131799460303934,0.2678495986480777,0.17258218937478906,0.1607147686505892
Dornod,2011,0.003668378576669112,0.008348794063079777,0.0,0.01034858387799564,0.01216389244558259,0.007316696848379526,0.0069059297926654245
Dornod,2012,0.006939625260235948,0.007292616226071103,0.0,0.0106229744328412,0.01909877648463145,0.009193186226679051,0.008790798480755941
Dornod,2013,0.009946949602122016,0.05764411027568923,0.02,0.03984268125854994,0.04641106947247046,0.03345562187246134,0.03476896212176633
Dornod,2014,0.003107520198881292,0.007217321571772253,0.02127659574468085,0.007251264755480607,0.008907363420427554,0.005869468741500007,0.009552013138248511
Dornod,2015,0.00339943342776204,0.004912280701754385,0.0,0.004604188326154761,0.007061790668348045,0.004459784009034085,0.003995538624803846
Dornod,2016,0.002544529262086514,0.00794135613927917,0.0,0.008050449483429492,0.01325842696629214,0.006408730158730159,0.006358952370217464
Dornod,2017,0.002222222222222222,0.01537585421412301,0.0,0.002285301900408949,0.008233841086867023,0.006423295150412163,0.005623443884724241
Dornod,2018,0.001994415636218588,0.003848003848003848,0.0,0.002995207667731629,0.004053369363283229,0.002948657002841314,0.002578199303047459
Dornod,2019,0.003228120516499283,0.003702180172768408,0.0,0.00226540036594929,0.004130465745620281,0.003239283641330271,0.002665233360167452
Dornod,2020,0.002353732347007398,0.003965392934390772,0.0,0.005307351077313054,0.01004833375731366,0.004403515853353006,0.0043349620232049765
Dornod,2021,0.001232665639445301,0.007210750573582432,0.0,0.002071982196301129,0.003946232581082748,0.0034998321442877975,0.002892326198082322
Dornod,2022,0.00135685210312076,0.007644394110985278,0.0,0.002312610529179703,0.004339157968804973,0.0037926022015173284,0.0031306029424181423
Dornod,2023,0.01499286054259876,0.04254789748693705,0.0,0.02630927324501671,0.03884683882457703,0.028249795755295636,0.02453937401982591
Dornod,2024,0.07886435331230283,0.2015325670498084,0.01538461538461539,0.1276989105315286,0.1581594166457128,0.13286588257243026,0.11632797258479362
Dornogovi,1992,0.02053915275994865,0.0326975476839237,0.03047619047619048,0.02732689541812205,0.01945137157107232,0.0263189495392487,0.026098231581851438
Dornogovi,1993,0.05,0.07547169811320754,0.07956989247311828,0.0410431808465156,0.05528375733855186,0.05799643820715984,0.06027370575427865
Dornogovi,1994,0.02990897269180754,0.05150214592274678,0.03631284916201118,0.05,0.02376137512639029,0.04008092989132927,0.03829706858059116
Dornogovi,1995,0.01474201474201474,0.01449275362318841,0.02409638554216867,0.01722017220172202,0.01187335092348285,0.015773763288133336,0.016484935406515338
Dornogovi,1996,0.01118568232662192,0.01529411764705882,0.01923076923076923,0.01393302371058421,0.01178637200736648,0.013561238915306518,0.01428599298448013
Dornogovi,1997,0.01774530271398747,0.06147091108671789,0.01666666666666667,0.04302382109868741,0.0251358695652174,0.035408796414100885,0.03280851422625537
Dornogovi,1998,0.007835455435847209,0.02470461868958109,0.02054794520547945,0.01831325301204819,0.02809509107749305,0.017964916902263137,0.019899272684089798
Dornogovi,1999,0.006323396567299006,0.01387406616862327,0.01355932203389831,0.01273885350318471,0.0130699970955562,0.010899389902733576,0.0119131270737123
Dornogovi,2000,0.03084415584415584,0.103182256509161,0.0033003300330033,0.05697528278173439,0.08597285067873303,0.06019260655155957,0.056054975169357514
Dornogovi,2001,0.2169890664423886,0.4205816554809843,0.05704697986577181,0.1896893588896233,0.1500290191526407,0.23987395584071805,0.20686721596628174
Dornogovi,2002,0.06765067650676507,0.1101123595505618,0.02846975088967971,0.03419037199124726,0.04454203262233375,0.05965183657434689,0.056993038312117515
Dornogovi,2003,0.01203208556149733,0.0160427807486631,0.01063829787234043,0.01116333725029377,0.01971014492753623,0.013845054873693096,0.01391732927206617
Dornogovi,2004,0.004813477737665463,0.01789709172259508,0.006896551724137932,0.00563221627710504,0.005065123010130246,0.007248395371240875,0.008060892094326753
Dornogovi,2005,0.01714285714285714,0.04208416833667335,0.01683501683501683,0.02775595705682116,0.03534923339011925,0.027421793730629404,0.027833446552297546
Dornogovi,2006,0.07838179519595449,0.2483221476510067,0.05614035087719298,0.1259060402684564,0.1476916181084716,0.12896898440016566,0.13128839042021645
