Aimag,Year,Season,Seasonal_Temp_C
Dornod,1981,JJA,18.727162000868077
Dornod,1981,MAM,3.322561306423634
Dornod,1981,SON,-0.6815958658853939
Dornod,1982,DJF,-16.64396400451658
Dornod,1982,JJA,19.571172417534743
Dornod,1982,MAM,2.4777018229166896
Dornod,1982,SON,0.721025933159745
Dornod,1983,DJF,-18.257959471808515
Dornod,1983,JJA,17.597835286458356
Dornod,1983,MAM,2.3133761935764117
Dornod,1983,SON,1.1023254394531476
Dornod,1984,DJF,-20.22119562360973
Dornod,1984,JJA,17.567073567708356
Dornod,1984,MAM,0.23592461480036997
Dornod,1984,SON,0.27649129231773106
Dornod,1985,DJF,-21.194982231987826
Dornod,1985,JJA,17.886694335937523
Dornod,1985,MAM,1.8501315646701617
Dornod,1985,SON,0.30395236545141163
Dornod,1986,DJF,-18.471010907491024
Dornod,1986,JJA,19.260134548611134
Dornod,1986,MAM,2.7686957465278006
Dornod,1986,SON,0.3689982096354394
Dornod,1987,DJF,-19.781005096435525
Dornod,1987,JJA,17.386802842881966
Dornod,1987,MAM,0.8675855848524533
Dornod,1987,SON,-0.7897976345485884
Dornod,1988,DJF,-18.157942835489887
Dornod,1988,JJA,19.0004340277778
Dornod,1988,MAM,1.1178344726562728
Dornod,1988,SON,2.577412923177106
Dornod,1989,DJF,-16.121920797559927
Dornod,1989,JJA,17.437543402777802
Dornod,1989,MAM,4.172021484375023
Dornod,1989,SON,0.9809421115451616
Dornod,1990,DJF,-18.46535220675996
Dornod,1990,JJA,17.502587890625023
Dornod,1990,MAM,4.555050998263912
Dornod,1990,SON,2.2559149848090505
Dornod,1991,DJF,-17.778193643357994
Dornod,1991,JJA,18.777254231770858
Dornod,1991,MAM,1.8007052951389115
Dornod,1991,SON,1.2712103949653004
Dornod,1992,DJF,-16.09149180518254
Dornod,1992,JJA,17.889721679687522
Dornod,1992,MAM,3.3856852213541893
Dornod,1992,SON,-0.004162597656227262
Dornod,1993,DJF,-17.385662545098175
Dornod,1993,JJA,17.828987630208356
Dornod,1993,MAM,3.6051025390625226
Dornod,1993,SON,1.1389038085937728
Dornod,1994,DJF,-16.431434800889733
Dornod,1994,JJA,19.401147460937523
Dornod,1994,MAM,2.754121907552106
Dornod,1994,SON,1.9872762044271062
Dornod,1995,DJF,-16.44545016818574
Dornod,1995,JJA,19.237746853298635
Dornod,1995,MAM,1.0099256727430783
Dornod,1995,SON,2.89985283745662
Dornod,1996,DJF,-16.596883053249762
Dornod,1996,JJA,17.750664605034746
Dornod,1996,MAM,3.409090169270856
Dornod,1996,SON,-0.11475965711803282
Dornod,1997,DJF,-18.14612958696151
Dornod,1997,JJA,19.3652045355903
Dornod,1997,MAM,4.435918511284745
Dornod,1997,SON,0.4832438151041894
Dornod,1998,DJF,-15.648049778408451
Dornod,1998,JJA,17.522314453125023
Dornod,1998,MAM,5.463441297743079
Dornod,1998,SON,0.7084242078993283
Dornod,1999,DJF,-15.710226779513865
Dornod,1999,JJA,19.470521375868078
Dornod,1999,MAM,1.334661187065995
Dornod,1999,SON,1.0252726236979395
Dornod,2000,DJF,-18.93915303548175
Dornod,2000,JJA,20.854028320312523
Dornod,2000,MAM,4.484285481770856
Dornod,2000,SON,-0.3648518880208106
Dornod,2001,DJF,-22.810183715820294
Dornod,2001,JJA,21.410139973958355
Dornod,2001,MAM,2.1285047743055783
Dornod,2001,SON,2.8355970594618283
Dornod,2002,DJF,-16.331322903103278
Dornod,2002,JJA,20.085329861111134
Dornod,2002,MAM,4.978626844618078
Dornod,2002,SON,-1.2886305067274078
Dornod,2003,DJF,-19.118098004658993
Dornod,2003,JJA,18.347664388020856
Dornod,2003,MAM,2.527142333984398
Dornod,2003,SON,0.3014662000868283
Dornod,2004,DJF,-17.75594467586939
Dornod,2004,JJA,21.09841037326391
Dornod,2004,MAM,2.1872253417968976
Dornod,2004,SON,2.9146375868055783
Dornod,2005,DJF,-21.49557902018227
Dornod,2005,JJA,20.42360568576391
Dornod,2005,MAM,2.213411458333356
Dornod,2005,SON,3.0489366319444673
Dornod,2006,DJF,-19.56364610460067
Dornod,2006,JJA,19.119316948784746
Dornod,2006,MAM,2.1135199652778005
Dornod,2006,SON,2.432191975911481
Dornod,2007,DJF,-15.33254044850665
Dornod,2007,JJA,22.135663519965302
Dornod,2007,MAM,3.4468356662326616
Dornod,2007,SON,2.932110595703148
Dornod,2008,DJF,-18.52178785536022
Dornod,2008,JJA,19.990874565972245
Dornod,2008,MAM,4.754709201388912
Dornod,2008,SON,2.1948499891493283
Dornod,2009,DJF,-18.258636813693553
Dornod,2009,JJA,18.581334092881967
Dornod,2009,MAM,4.309270562065995
Dornod,2009,SON,-0.13028293185761616
Dornod,2010,DJF,-21.79389411078557
Dornod,2010,JJA,20.476733398437524
Dornod,2010,MAM,-0.12079942491317171
Dornod,2010,SON,1.7666022406684254
Dornod,2011,DJF,-20.09169209798175
Dornod,2011,JJA,20.097591145833356
Dornod,2011,MAM,3.255421956380231
Dornod,2011,SON,0.738979085286481
Dornod,2012,DJF,-21.706405639648416
Dornod,2012,JJA,18.749538845486136
Dornod,2012,MAM,2.5817111545139118
Dornod,2012,SON,0.9890597873264116
Dornod,2013,DJF,-22.82916259765623
Dornod,2013,JJA,18.1584174262153
Dornod,2013,MAM,1.4354383680555782
Dornod,2013,SON,2.176216634114606
Dornod,2014,DJF,-16.744223997327992
Dornod,2014,JJA,18.5259467230903
Dornod,2014,MAM,4.859532335069467
Dornod,2014,SON,1.8574503580729393
Dornod,2015,DJF,-15.704977650112554
Dornod,2015,JJA,19.721986219618078
Dornod,2015,MAM,3.6519748263889116
Dornod,2015,SON,1.1895968967014117
Dornod,2016,DJF,-19.298912896050325
Dornod,2016,JJA,20.962383355034746
Dornod,2016,MAM,3.6996744791666893
Dornod,2016,SON,-1.5937666363186078
Dornod,2017,DJF,-18.15797233581541
Dornod,2017,JJA,20.251076931423633
Dornod,2017,MAM,4.529611545138912
Dornod,2017,SON,0.52274102105037
Dornod,2018,DJF,-19.080651919047014
Dornod,2018,JJA,20.0499457465278
Dornod,2018,MAM,4.969542100694468
Dornod,2018,SON,1.9129007975260643
Dornod,2019,DJF,-16.48445220523408
Dornod,2019,JJA,19.35671115451391
Dornod,2019,MAM,4.177926974826412
Dornod,2019,SON,2.224321831597245
Dornod,2020,DJF,-16.794662475585916
Dornod,2020,JJA,19.506377495659745
Dornod,2020,MAM,5.073394097222245
Dornod,2020,SON,2.2455783420139115
Dornod,2021,DJF,-17.747407976786274
Dornod,2021,JJA,19.123025173611133
Dornod,2021,MAM,4.122767469618078
Dornod,2021,SON,2.5880520290798836
Dornod,2022,DJF,-16.636420355902754
Dornod,2022,JJA,18.887481011284745
Dornod,2022,MAM,3.8911024305555784
Dornod,2022,SON,2.063631184895856
Dornod,2023,DJF,-17.259523752000575
Dornod,2023,JJA,19.52437879774308
Dornod,2023,MAM,3.8584228515625227
Dornod,2023,SON,2.221139865451412
Dornod,2024,DJF,-19.651310454474533
Dornod,2024,JJA,20.7166937934028
Dornod,2024,MAM,4.330330403645856
Dornod,2024,SON,3.133668348524328
Dornod,2025,DJF,-16.04132673475475
Dornod,2025,JJA,19.83681369357641
Dornod,2025,MAM,4.588623046875023
Dornod,2025,SON,2.206005859375023
Dornod,2026,DJF,-18.393835449218727
Dornogovi,1970,DJF,-14.003787292787155
Dornogovi,1970,JJA,22.256691661432182
Dornogovi,1970,MAM,3.898546872546348
Dornogovi,1970,SON,3.21152124964015
Dornogovi,1971,DJF,-15.445555383116734
Dornogovi,1971,JJA,21.308805256752535
Dornogovi,1971,MAM,4.922703503683806
Dornogovi,1971,SON,3.4243171014578326
Dornogovi,1972,DJF,-15.67756350723341
Dornogovi,1972,JJA,21.811007838672552
Dornogovi,1972,MAM,7.317263788833513
Dornogovi,1972,SON,3.2825377497840993
Dornogovi,1973,DJF,-13.656104691344067
Dornogovi,1973,JJA,20.488334085793575
Dornogovi,1973,MAM,6.43442317381179
Dornogovi,1973,SON,4.439391864923599
Dornogovi,1974,DJF,-13.840241776918424
Dornogovi,1974,JJA,21.13054497749165
Dornogovi,1974,MAM,5.21124367769841
Dornogovi,1974,SON,2.9977765413984208
Dornogovi,1975,DJF,-14.890238566694125
Dornogovi,1975,JJA,22.099819245969453
Dornogovi,1975,MAM,6.229564243744788
Dornogovi,1975,SON,5.807755186250284
Dornogovi,1976,DJF,-12.507757721714016
Dornogovi,1976,JJA,20.07201052462837
Dornogovi,1976,MAM,4.032213404669856
Dornogovi,1976,SON,2.7872821341407783
Dornogovi,1977,DJF,-17.951440905086937
Dornogovi,1977,JJA,21.128544005836496
Dornogovi,1977,MAM,6.13181863909393
Dornogovi,1977,SON,4.387829017319694
Dornogovi,1978,DJF,-14.041274482560894
Dornogovi,1978,JJA,21.151972509029545
Dornogovi,1978,MAM,6.032389353587622
Dornogovi,1978,SON,4.627707660617563
Dornogovi,1979,DJF,-11.977429843308316
Dornogovi,1979,JJA,20.792361547319956
Dornogovi,1979,MAM,5.3836748439463165
Dornogovi,1979,SON,3.9302448726379517
Dornogovi,1980,DJF,-14.317909810690802
Dornogovi,1980,JJA,22.61724401630551
Dornogovi,1980,MAM,4.3055296522488975
Dornogovi,1980,SON,4.150945646199771
Dornogovi,1981,DJF,-15.693144034380866
Dornogovi,1981,JJA,21.475958159940348
Dornogovi,1981,MAM,7.400068048576237
Dornogovi,1981,SON,1.4886415107765616
Dornogovi,1982,DJF,-13.40338343839148
Dornogovi,1982,JJA,21.16313591067318
Dornogovi,1982,MAM,6.649253837547133
Dornogovi,1982,SON,5.076667190117275
Dornogovi,1983,DJF,-14.65698101101207
Dornogovi,1983,JJA,20.48168299178185
Dornogovi,1983,MAM,6.103669470398892
Dornogovi,1983,SON,5.1293376162224105
Dornogovi,1984,DJF,-15.00817070582402
Dornogovi,1984,JJA,20.608563733380468
Dornogovi,1984,MAM,4.979544256520254
Dornogovi,1984,SON,4.039561853456759
Dornogovi,1985,DJF,-15.479264169561981
Dornogovi,1985,JJA,20.82956947825065
Dornogovi,1985,MAM,4.623951033651352
Dornogovi,1985,SON,3.1886948168577485
Dornogovi,1986,DJF,-15.696856162935424
Dornogovi,1986,JJA,21.214883499528916
Dornogovi,1986,MAM,6.34138228577787
Dornogovi,1986,SON,2.238052833339899
Dornogovi,1987,DJF,-15.888636010455903
Dornogovi,1987,JJA,20.42123262798369
Dornogovi,1987,MAM,5.477782006958644
Dornogovi,1987,SON,3.164662300761643
Dornogovi,1988,DJF,-14.711977495100808
Dornogovi,1988,JJA,21.753148555276404
Dornogovi,1988,MAM,3.9207556949788227
Dornogovi,1988,SON,5.201854385043731
Dornogovi,1989,DJF,-12.216318173304652
Dornogovi,1989,JJA,21.1657421220687
Dornogovi,1989,MAM,7.286960600528707
Dornogovi,1989,SON,3.7341903405373444
Dornogovi,1990,DJF,-14.148800357582159
Dornogovi,1990,JJA,20.11412007956451
Dornogovi,1990,MAM,6.635034793106178
Dornogovi,1990,SON,5.716389953511067
Dornogovi,1991,DJF,-13.471397356451833
Dornogovi,1991,JJA,22.204139267300064
Dornogovi,1991,MAM,4.494163812225211
Dornogovi,1991,SON,4.378281462651823
Dornogovi,1992,DJF,-14.172630087694309
Dornogovi,1992,JJA,21.094687385495206
Dornogovi,1992,MAM,6.53500522632697
Dornogovi,1992,SON,3.4778598600097066
Dornogovi,1993,DJF,-13.615360069594368
Dornogovi,1993,JJA,20.421866902873766
Dornogovi,1993,MAM,5.867714712887376
Dornogovi,1993,SON,3.6498704255326335
Dornogovi,1994,DJF,-13.499632633790675
Dornogovi,1994,JJA,22.34861244700065
Dornogovi,1994,MAM,7.09899573142407
Dornogovi,1994,SON,5.023506182442182
Dornogovi,1995,DJF,-12.795737179959017
Dornogovi,1995,JJA,22.14131211068365
Dornogovi,1995,MAM,4.811206995262795
Dornogovi,1995,SON,5.767647267506173
Dornogovi,1996,DJF,-14.097178110605086
Dornogovi,1996,JJA,19.978805240394703
Dornogovi,1996,MAM,6.077574640782058
Dornogovi,1996,SON,3.019833951659361
Dornogovi,1997,DJF,-13.004284570844106
Dornogovi,1997,JJA,22.268972302920876
Dornogovi,1997,MAM,7.617999748089428
Dornogovi,1997,SON,3.880231929504315
Dornogovi,1998,DJF,-11.930208875186457
Dornogovi,1998,JJA,20.44840952810932
Dornogovi,1998,MAM,8.524022169768134
Dornogovi,1998,SON,5.973687386313098
Dornogovi,1999,DJF,-12.868573335427113
Dornogovi,1999,JJA,23.380214140363297
Dornogovi,1999,MAM,6.177018903927211
Dornogovi,1999,SON,4.893210948132612
Dornogovi,2000,DJF,-15.53653382983437
Dornogovi,2000,JJA,23.564128094901612
Dornogovi,2000,MAM,7.621874509265098
Dornogovi,2000,SON,3.174441829917841
Dornogovi,2001,DJF,-14.902466914242414
Dornogovi,2001,JJA,23.41053583346422
Dornogovi,2001,MAM,6.82073993011937
Dornogovi,2001,SON,6.1421765198060845
Dornogovi,2002,DJF,-11.289072079554652
Dornogovi,2002,JJA,23.62705748796066
Dornogovi,2002,MAM,7.364688514185533
Dornogovi,2002,SON,2.433216630434094
Dornogovi,2003,DJF,-15.02150090663275
Dornogovi,2003,JJA,21.272719473016146
Dornogovi,2003,MAM,6.605223004262873
Dornogovi,2003,SON,4.667930902068961
Dornogovi,2004,DJF,-12.621285233745201
Dornogovi,2004,JJA,22.638364020623975
Dornogovi,2004,MAM,7.388157656364528
Dornogovi,2004,SON,5.3662752237751485
Dornogovi,2005,DJF,-15.430016108373879
Dornogovi,2005,JJA,23.538382913918575
Dornogovi,2005,MAM,6.4061466185092355
Dornogovi,2005,SON,6.231714276133293
Dornogovi,2006,DJF,-14.437807956612467
Dornogovi,2006,JJA,22.67317675617674
Dornogovi,2006,MAM,5.946563137955424
Dornogovi,2006,SON,6.528548841620233
Dornogovi,2007,DJF,-11.095808730133392
Dornogovi,2007,JJA,24.14855985657456
Dornogovi,2007,MAM,7.139793592801269
Dornogovi,2007,SON,6.238837958101075
Dornogovi,2008,DJF,-14.194360903639268
Dornogovi,2008,JJA,22.529240113327074
Dornogovi,2008,MAM,7.921284564096547
Dornogovi,2008,SON,6.162541201286403
Dornogovi,2009,DJF,-12.996423764124964
Dornogovi,2009,JJA,22.36001589981158
Dornogovi,2009,MAM,8.271278041411508
Dornogovi,2009,SON,3.773869939705058
Dornogovi,2010,DJF,-16.419383416103933
Dornogovi,2010,JJA,23.786869814567652
Dornogovi,2010,MAM,3.901307460970238
Dornogovi,2010,SON,5.682298956125049
Dornogovi,2011,DJF,-14.461323948641295
Dornogovi,2011,JJA,22.949069157637165
Dornogovi,2011,MAM,5.824290959599452
Dornogovi,2011,SON,4.548454072527373
Dornogovi,2012,DJF,-17.04825339772591
Dornogovi,2012,JJA,21.830598794755048
Dornogovi,2012,MAM,6.920049138923808
Dornogovi,2012,SON,4.176481855894076
Dornogovi,2013,DJF,-15.437704978955628
Dornogovi,2013,JJA,22.837209812081262
Dornogovi,2013,MAM,7.55287063573076
Dornogovi,2013,SON,5.787682083104346
Dornogovi,2014,DJF,-11.659216359711948
Dornogovi,2014,JJA,22.965370553941604
Dornogovi,2014,MAM,9.08219163853122
Dornogovi,2014,SON,6.304041345235314
Dornogovi,2015,DJF,-11.214253866173292
Dornogovi,2015,JJA,22.187340592938675
Dornogovi,2015,MAM,7.235866915960031
Dornogovi,2015,SON,4.921601701541585
Dornogovi,2016,DJF,-15.193377746888718
Dornogovi,2016,JJA,23.423856424047344
Dornogovi,2016,MAM,7.54832683927452
Dornogovi,2016,SON,4.311860081658314
Dornogovi,2017,DJF,-11.4014617766567
Dornogovi,2017,JJA,23.4884960283187
Dornogovi,2017,MAM,8.873737666195584
Dornogovi,2017,SON,4.810354803395254
Dornogovi,2018,DJF,-13.753903254472208
Dornogovi,2018,JJA,23.436264247670668
Dornogovi,2018,MAM,10.271089824120626
Dornogovi,2018,SON,4.420036410486701
Dornogovi,2019,DJF,-14.805954511121667
Dornogovi,2019,JJA,22.58775984414261
Dornogovi,2019,MAM,7.955933721341103
Dornogovi,2019,SON,6.152414374934591
Dornogovi,2020,DJF,-12.250392557268743
Dornogovi,2020,JJA,22.68284137157142
Dornogovi,2020,MAM,8.189275724324771
Dornogovi,2020,SON,4.310461691596023
Dornogovi,2021,DJF,-14.487611545070708
Dornogovi,2021,JJA,22.043841522063463
Dornogovi,2021,MAM,8.10667603970375
Dornogovi,2021,SON,5.560112349671558
Dornogovi,2022,DJF,-13.078450847989927
Dornogovi,2022,JJA,22.457654156197677
Dornogovi,2022,MAM,8.04701166967653
Dornogovi,2022,SON,5.657776676350525
Dornogovi,2023,DJF,-12.956684203283649
Dornogovi,2023,JJA,23.37022809359299
Dornogovi,2023,MAM,7.454919126884445
Dornogovi,2023,SON,5.964986144917317
Dornogovi,2024,DJF,-15.55081912349015
Dornogovi,2024,JJA,23.110561433469453
Dornogovi,2024,MAM,9.153766554124813
Dornogovi,2024,SON,6.209973798844505
Dornogovi,2025,DJF,-12.42771900886265
Dornogovi,2025,JJA,23.19187293891334
Dornogovi,2025,MAM,8.18814130875735
Dornogovi,2025,SON,5.427443287400567
Dornogovi,2026,DJF,-12.86418340481703
Dundgovi,1970,DJF,-15.363702279550035
Dundgovi,1970,JJA,20.72974054783953
Dundgovi,1970,MAM,1.9741706753954702
Dundgovi,1970,SON,0.8928435149016432
Dundgovi,1971,DJF,-16.80140053077978
Dundgovi,1971,JJA,18.292458767361133
Dundgovi,1971,MAM,2.988502332899328
Dundgovi,1971,SON,1.5513795452353623
Dundgovi,1972,DJF,-17.6023789770809
Dundgovi,1972,JJA,19.626150173611133
Dundgovi,1972,MAM,5.938332941502723
Dundgovi,1972,SON,1.3144348898051925
Dundgovi,1973,DJF,-15.411338485906132
Dundgovi,1973,JJA,18.017461178626565
Dundgovi,1973,MAM,4.360306351273171
Dundgovi,1973,SON,3.1643608940972445
Dundgovi,1974,DJF,-14.77710899070455
Dundgovi,1974,JJA,19.016958429783973
Dundgovi,1974,MAM,3.567371660397399
Dundgovi,1974,SON,0.9932483060860567
Dundgovi,1975,DJF,-15.818486493899476
Dundgovi,1975,JJA,19.329348717206813
Dundgovi,1975,MAM,4.100222439236133
Dundgovi,1975,SON,3.9603794427565813
Dundgovi,1976,DJF,-12.96752824194635
Dundgovi,1976,JJA,17.56951979648922
Dundgovi,1976,MAM,2.2779710557725923
Dundgovi,1976,SON,1.0578771520544208
Dundgovi,1977,DJF,-19.20360307104791
Dundgovi,1977,JJA,19.171734543788602
Dundgovi,1977,MAM,3.711510476948325
Dundgovi,1977,SON,3.349753900221859
Dundgovi,1978,DJF,-14.823844476393688
Dundgovi,1978,JJA,19.070004460841073
Dundgovi,1978,MAM,4.507522469979768
Dundgovi,1978,SON,2.773887125651064
Dundgovi,1979,DJF,-12.813239806375364
Dundgovi,1979,JJA,19.217418981481504
Dundgovi,1979,MAM,3.681950171199868
Dundgovi,1979,SON,1.8483023184317358
Dundgovi,1980,DJF,-15.234423149956575
Dundgovi,1980,JJA,20.45848705150465
Dundgovi,1980,MAM,2.012297529055771
Dundgovi,1980,SON,2.96014781057101
Dundgovi,1981,DJF,-15.982530758704646
Dundgovi,1981,JJA,19.561776017554035
Dundgovi,1981,MAM,5.696339699074096
Dundgovi,1981,SON,-0.2677723825713507
Dundgovi,1982,DJF,-15.283708850248338
Dundgovi,1982,JJA,18.872011839313295
Dundgovi,1982,MAM,5.078974368248479
Dundgovi,1982,SON,3.727348572530887
Dundgovi,1983,DJF,-15.494486829969595
Dundgovi,1983,JJA,18.354339072145084
Dundgovi,1983,MAM,4.572369912229961
Dundgovi,1983,SON,3.5004410355179623
Dundgovi,1984,DJF,-16.434334498275923
Dundgovi,1984,JJA,18.453398075810206
Dundgovi,1984,MAM,3.719719404055771
Dundgovi,1984,SON,2.57012555157699
Dundgovi,1985,DJF,-16.79524596414446
Dundgovi,1985,JJA,18.658618465470703
Dundgovi,1985,MAM,2.9323108060860563
Dundgovi,1985,SON,2.144096317997708
Dundgovi,1986,DJF,-15.913220026463616
Dundgovi,1986,JJA,19.453065923996935
Dundgovi,1986,MAM,4.9922833478009485
Dundgovi,1986,SON,0.6623012213059641
Dundgovi,1987,DJF,-16.442010724102985
Dundgovi,1987,JJA,18.177161699459898
Dundgovi,1987,MAM,3.485186918282237
Dundgovi,1987,SON,-0.1780481409143291
Dundgovi,1988,DJF,-17.408399077992357
Dundgovi,1988,JJA,19.786627121913604
Dundgovi,1988,MAM,1.4919679241416122
Dundgovi,1988,SON,3.4053829993730935
Dundgovi,1989,DJF,-13.554345477068843
Dundgovi,1989,JJA,19.038633294753108
Dundgovi,1989,MAM,5.671070240162059
Dundgovi,1989,SON,2.0763028368538037
Dundgovi,1990,DJF,-14.224404229058138
Dundgovi,1990,JJA,17.673659336419774
Dundgovi,1990,MAM,4.76009295428243
Dundgovi,1990,SON,3.913701865113834
Dundgovi,1991,DJF,-14.761438704125652
Dundgovi,1991,JJA,20.22188765914354
Dundgovi,1991,MAM,3.281875421971473
Dundgovi,1991,SON,2.677674696180578
Dundgovi,1992,DJF,-14.424987303180437
Dundgovi,1992,JJA,18.88771761670527
Dundgovi,1992,MAM,4.9557409215856705
Dundgovi,1992,SON,1.3379444263599765
Dundgovi,1993,DJF,-14.738351967893978
Dundgovi,1993,JJA,17.99627760898922
Dundgovi,1993,MAM,4.3259536554784175
Dundgovi,1993,SON,1.1762133186246368
Dundgovi,1994,DJF,-15.917309796368611
Dundgovi,1994,JJA,19.55600344810959
Dundgovi,1994,MAM,5.256766161506581
Dundgovi,1994,SON,3.1075887044271058
Dundgovi,1995,DJF,-14.26198210539639
Dundgovi,1995,JJA,19.913409649884283
Dundgovi,1995,MAM,2.949447217399714
Dundgovi,1995,SON,4.138159405743656
Dundgovi,1996,DJF,-15.475941599151213
Dundgovi,1996,JJA,18.52237714602626
Dundgovi,1996,MAM,4.1349410445602075
Dundgovi,1996,SON,1.4890486352237882
Dundgovi,1997,DJF,-13.185387731481459
Dundgovi,1997,JJA,19.917610677083356
Dundgovi,1997,MAM,6.567047043788603
Dundgovi,1997,SON,2.27999041521993
Dundgovi,1998,DJF,-13.466062720027947
Dundgovi,1998,JJA,18.946664014274713
Dundgovi,1998,MAM,6.024379400559436
Dundgovi,1998,SON,4.42855315031831
Dundgovi,1999,DJF,-13.060098379629608
Dundgovi,1999,JJA,21.499394169560208
Dundgovi,1999,MAM,4.468407148196396
Dundgovi,1999,SON,3.1368732216917663
Dundgovi,2000,DJF,-16.321132744683137
Dundgovi,2000,JJA,21.737211853780888
Dundgovi,2000,MAM,5.948110773533973
Dundgovi,2000,SON,1.2184181495949302
Dundgovi,2001,DJF,-15.421541341145812
Dundgovi,2001,JJA,21.390343484760827
Dundgovi,2001,MAM,5.347044994212985
Dundgovi,2001,SON,4.406051522714143
Dundgovi,2002,DJF,-13.505477377809102
Dundgovi,2002,JJA,22.28169608410496
Dundgovi,2002,MAM,5.226001880787059
Dundgovi,2002,SON,0.9798675160349378
Dundgovi,2003,DJF,-14.934154632945097
Dundgovi,2003,JJA,19.262978033371937
Dundgovi,2003,MAM,4.771390260296126
Dundgovi,2003,SON,2.0685331368152235
Dundgovi,2004,DJF,-13.905979787567492
Dundgovi,2004,JJA,20.616100019290148
Dundgovi,2004,MAM,5.808446286048441
Dundgovi,2004,SON,3.217152536651257
Dundgovi,2005,DJF,-17.38606782136138
Dundgovi,2005,JJA,21.413729142554036
Dundgovi,2005,MAM,4.8400077160494055
Dundgovi,2005,SON,4.325493405189066
Dundgovi,2006,DJF,-15.349775903018882
Dundgovi,2006,JJA,20.67219569830249
Dundgovi,2006,MAM,4.397660469714529
Dundgovi,2006,SON,4.931433030116728
Dundgovi,2007,DJF,-11.897857289255379
Dundgovi,2007,JJA,22.558198302469158
Dundgovi,2007,MAM,5.522002646363834
Dundgovi,2007,SON,4.4450027277440425
Dundgovi,2008,DJF,-15.697335815429666
Dundgovi,2008,JJA,21.231376591435208
Dundgovi,2008,MAM,6.422666497878109
Dundgovi,2008,SON,4.626078287760439
Dundgovi,2009,DJF,-14.174701153790487
Dundgovi,2009,JJA,20.623560474537058
Dundgovi,2009,MAM,6.836788827401643
Dundgovi,2009,SON,1.9260406117380628
Dundgovi,2010,DJF,-18.41267508047596
Dundgovi,2010,JJA,21.83168101369601
Dundgovi,2010,MAM,2.309562325183279
Dundgovi,2010,SON,4.2738514087818515
Dundgovi,2011,DJF,-16.25099355438607
Dundgovi,2011,JJA,20.8253851996528
Dundgovi,2011,MAM,4.090715045693503
Dundgovi,2011,SON,2.833363549503302
Dundgovi,2012,DJF,-17.984888298128837
Dundgovi,2012,JJA,19.83018783757718
Dundgovi,2012,MAM,5.468573977623479
Dundgovi,2012,SON,2.443715036651257
Dundgovi,2013,DJF,-17.05544516480997
Dundgovi,2013,JJA,19.973796778549406
Dundgovi,2013,MAM,6.056738281250023
Dundgovi,2013,SON,3.9560457959587416
Dundgovi,2014,DJF,-13.505305311414908
Dundgovi,2014,JJA,20.525552782600332
Dundgovi,2014,MAM,6.814687620563294
Dundgovi,2014,SON,4.264554850260439
Dundgovi,2015,DJF,-12.234206663532
Dundgovi,2015,JJA,20.69380244502317
Dundgovi,2015,MAM,5.530886501736133
Dundgovi,2015,SON,3.137485833815609
Dundgovi,2016,DJF,-16.647622567635974
Dundgovi,2016,JJA,21.325724585262368
Dundgovi,2016,MAM,5.975860218942923
Dundgovi,2016,SON,2.352155671296319
Dundgovi,2017,DJF,-12.937552143614946
Dundgovi,2017,JJA,21.54436366705249
Dundgovi,2017,MAM,7.102612606095701
Dundgovi,2017,SON,2.8549184540171906
Dundgovi,2018,DJF,-15.267209126036821
Dundgovi,2018,JJA,20.94873107156638
Dundgovi,2018,MAM,8.785812114197553
Dundgovi,2018,SON,2.48271416558162
Dundgovi,2019,DJF,-16.787654697747854
Dundgovi,2019,JJA,21.026295452353416
Dundgovi,2019,MAM,6.051244815779343
Dundgovi,2019,SON,4.548086359471473
Dundgovi,2020,DJF,-13.124433503327523
Dundgovi,2020,JJA,20.755765938464528
Dundgovi,2020,MAM,6.685042317708356
Dundgovi,2020,SON,2.9542224271798063
Dundgovi,2021,DJF,-14.880582795319711
Dundgovi,2021,JJA,20.074215735918234
Dundgovi,2021,MAM,6.464272882908973
Dundgovi,2021,SON,3.6961843231578158
Dundgovi,2022,DJF,-14.340533371913558
Dundgovi,2022,JJA,20.19351851851854
Dundgovi,2022,MAM,6.148371793016998
Dundgovi,2022,SON,3.5615945698302696
Dundgovi,2023,DJF,-14.38924737624178
Dundgovi,2023,JJA,21.133574459876566
Dundgovi,2023,MAM,5.139843750000022
Dundgovi,2023,SON,4.366956621334899
Dundgovi,2024,DJF,-16.88350879056952
Dundgovi,2024,JJA,21.255363859953725
Dundgovi,2024,MAM,7.338741801697553
Dundgovi,2024,SON,4.7144291630497905
Dundgovi,2025,DJF,-13.938101422345174
Dundgovi,2025,JJA,21.688504292052492
Dundgovi,2025,MAM,6.76996829185959
Dundgovi,2025,SON,2.635897111304035
Dundgovi,2026,DJF,-14.41501329210067
Govi-Altai,1970,DJF,-13.031218520583787
Govi-Altai,1970,JJA,18.855925239137505
Govi-Altai,1970,MAM,2.556303498779003
Govi-Altai,1970,SON,0.8721752359709615
Govi-Altai,1971,DJF,-14.068284118098177
Govi-Altai,1971,JJA,17.535946492988025
Govi-Altai,1971,MAM,4.261142707953371
Govi-Altai,1971,SON,2.9479385474931323
Govi-Altai,1972,DJF,-15.026727310754579
Govi-Altai,1972,JJA,18.904519039802228
Govi-Altai,1972,MAM,6.639030913712936
Govi-Altai,1972,SON,2.439164921900355
Govi-Altai,1973,DJF,-12.614867598042547
Govi-Altai,1973,JJA,18.027311957887505
Govi-Altai,1973,MAM,4.768814534188577
