Aimag,Year,JJA_Mean_SPEI3
Bayankhongor,2008,-0.7537298684760858
Bayankhongor,2009,-1.5522929259002372
Bayankhongor,2010,-0.3366836635283706
Bayankhongor,2011,0.39422508083930446
Bayankhongor,2012,-0.3028271056074873
Bayankhongor,2013,-0.5512771089048061
Bayankhongor,2014,0.7481659864576671
Bayankhongor,2015,0.5799878200037817
Bayankhongor,2016,1.2850006943707448
Bayankhongor,2017,-1.3956639987314186
Bayankhongor,2018,-0.988083844447942
Bayankhongor,2019,0.07293463759430029
Bayankhongor,2020,-1.3470555067784324
Bayankhongor,2021,-0.05061077901464274
Bayankhongor,2022,-2.050871437032052
Bayankhongor,2023,-0.5493593163414364
Bayankhongor,2024,-0.929287521069804
Bulgan,1950,3.121535778666178
Bulgan,1951,0.16069416289580216
Bulgan,1952,0.9709988852198472
Bulgan,1953,1.1192520411669753
Bulgan,1954,0.6516986580136007
Bulgan,1955,0.786170753377473
Bulgan,1956,1.4134301231908357
Bulgan,1957,0.11679522958778693
Bulgan,1958,0.29800565222101116
Bulgan,1959,0.9877794012306008
Bulgan,1960,1.343268612602984
Bulgan,1961,0.13851541791617275
Bulgan,1962,0.5349381352676608
Bulgan,1963,1.028220026248089
Bulgan,1964,1.7629300026277355
Bulgan,1965,0.8975055118957683
Bulgan,1966,0.7658181120624565
Bulgan,1967,1.7797682510552526
Bulgan,1968,0.09802321584057383
Bulgan,1969,0.07454078610186983
Bulgan,1970,0.039397343222799565
Bulgan,1971,2.1075302813344696
Bulgan,1972,0.4597402014527356
Bulgan,1973,1.777827721595219
Bulgan,1974,-0.012829175437588538
Bulgan,1975,0.916286658537088
Bulgan,1976,1.4797380285066992
Bulgan,1977,0.5384915756941387
Bulgan,1978,0.16819797751451213
Bulgan,1979,-0.18747325053856
Bulgan,1980,-0.1631847853878799
Bulgan,1981,0.1673082497053387
Bulgan,1982,1.2696311833288425
Bulgan,1983,1.2860123284717373
Bulgan,1984,0.3483379375227508
Bulgan,1985,1.1633662254670403
Bulgan,1986,0.8456945101751102
Bulgan,1987,-0.04830639998985778
Bulgan,1988,0.7359206019775598
Bulgan,1989,0.18523713536200623
Bulgan,1990,1.2991696260417684
Bulgan,1991,0.9151687368772201
Bulgan,1992,0.6813515511495768
Bulgan,1993,1.7222611066485756
Bulgan,1994,1.6853783703162477
Bulgan,1995,0.07120549589872378
Bulgan,1996,-0.6176531246033585
Bulgan,1997,0.03662696398022068
Bulgan,1998,0.793060964502034
Bulgan,1999,0.2962316348072461
Bulgan,2000,-0.2555464766191765
Bulgan,2001,0.17543565375997253
Bulgan,2002,-1.1820605554592687
Bulgan,2003,-0.12361450550628923
Bulgan,2004,-0.26089589209002445
Bulgan,2005,-0.35639826119933105
Bulgan,2006,0.28497882868537605
Bulgan,2007,-0.12938432136445
Bulgan,2008,0.97322762497142
Bulgan,2009,-0.6123752557660551
Bulgan,2010,-0.9397239094683567
Bulgan,2011,-0.21710559613696437
Bulgan,2012,0.10974967616458497
Bulgan,2013,0.3944515486897872
Bulgan,2014,-0.6701279644073855
Bulgan,2015,-1.130319684255618
Bulgan,2016,0.5238337652728428
Bulgan,2017,-1.8622226093103809
Bulgan,2018,-0.48866082301656605
Bulgan,2019,-0.31258478967204656
Bulgan,2020,-0.5978168663050922
Bulgan,2021,1.4449680948426977
Bulgan,2022,-0.25700437303139745
Bulgan,2023,1.2179355664534384
Bulgan,2024,0.1225862276149639
Darkhan-Uul,1950,2.5153227387718924
Darkhan-Uul,1951,-0.004509380803845338
Darkhan-Uul,1952,0.9772330338908024
Darkhan-Uul,1953,0.02744403483590432
Darkhan-Uul,1954,-0.243074069466178
Darkhan-Uul,1955,-0.1564766315932133
Darkhan-Uul,1956,-0.15167630704677992
Darkhan-Uul,1957,0.7101176903800279
Darkhan-Uul,1958,-0.3799484079907251
Darkhan-Uul,1959,1.076943214616896
Darkhan-Uul,1960,0.3946837681726526
Darkhan-Uul,1961,-0.20486700856974316
Darkhan-Uul,1962,0.37304821193555115
Darkhan-Uul,1963,0.8215644537284779
Darkhan-Uul,1964,2.3822745563473133
Darkhan-Uul,1965,-0.014361923110770908
Darkhan-Uul,1966,1.3211933697352765
Darkhan-Uul,1967,2.3551075464531133
Darkhan-Uul,1968,0.5022467357834625
Darkhan-Uul,1969,-0.5427016122968339
Darkhan-Uul,1970,0.7717907320029852
Darkhan-Uul,1971,2.7159370627514012
Darkhan-Uul,1972,-0.43599260889180586
Darkhan-Uul,1973,2.4067686729860585
Darkhan-Uul,1974,-0.041205066686855495
Darkhan-Uul,1975,1.3884562673535563
Darkhan-Uul,1976,0.7101742628416672
Darkhan-Uul,1977,-0.07708919717611426
Darkhan-Uul,1978,1.067036719763295
Darkhan-Uul,1979,-0.7996368612029813
Darkhan-Uul,1980,-0.8088889635090598
Darkhan-Uul,1981,0.8441662576314226
Darkhan-Uul,1982,1.584323507289193
Darkhan-Uul,1983,2.064414640830737
Darkhan-Uul,1984,0.6532319143924591
Darkhan-Uul,1985,2.0125088528401545
Darkhan-Uul,1986,0.25753542056544815
Darkhan-Uul,1987,-0.11294407648703085
Darkhan-Uul,1988,2.236856898831703
Darkhan-Uul,1989,-0.2558113673949126
Darkhan-Uul,1990,1.4894036767492709
Darkhan-Uul,1991,1.4650990012933203
Darkhan-Uul,1992,0.6499491592749819
Darkhan-Uul,1993,1.538350713864281
Darkhan-Uul,1994,0.9473734536102423
Darkhan-Uul,1995,0.803521801419725
Darkhan-Uul,1996,-0.42015877197443235
Darkhan-Uul,1997,0.5561957905297038
Darkhan-Uul,1998,1.1929192797999477
Darkhan-Uul,1999,-0.687910498458564
Darkhan-Uul,2000,-0.2704940117187598
Darkhan-Uul,2001,-1.1459030653367863
Darkhan-Uul,2002,-1.211711749057235
Darkhan-Uul,2003,-0.18894790472315134
Darkhan-Uul,2004,0.04659131373310143
Darkhan-Uul,2005,-0.14169739297397585
Darkhan-Uul,2006,0.28835827690828597
Darkhan-Uul,2007,0.20672253982690922
Darkhan-Uul,2008,1.2024129454601267
Darkhan-Uul,2009,-0.03443156470032292
Darkhan-Uul,2010,-0.7064333939265407
Darkhan-Uul,2011,0.18158153643226738
Darkhan-Uul,2012,0.6263722911623409
Darkhan-Uul,2013,-0.14168362497558662
Darkhan-Uul,2014,-0.6746721197370217
Darkhan-Uul,2015,-1.4980918712949058
Darkhan-Uul,2016,0.02269357516347199
Darkhan-Uul,2017,-1.855858498675266
Darkhan-Uul,2018,-0.5979593649241327
Darkhan-Uul,2019,-0.26541282085405904
Darkhan-Uul,2020,-0.2936908474236723
Darkhan-Uul,2021,2.013998851719349
Darkhan-Uul,2022,-0.16002202119499387
Darkhan-Uul,2023,0.8086275089365581
Darkhan-Uul,2024,0.40434377480436695
Dornod,1950,0.5605408805911878
Dornod,1951,0.3460022250792216
Dornod,1952,1.427318241447651
Dornod,1953,1.7363943897717666
Dornod,1954,1.519614843312179
Dornod,1955,1.0644437133204656
Dornod,1956,0.01600984347551372
Dornod,1957,1.5495312999427182
Dornod,1958,1.1533396005402279
Dornod,1959,1.0216953606789314
Dornod,1960,0.7622974770830833
Dornod,1961,-0.3803390074437417
Dornod,1962,0.5891379690685624
Dornod,1963,0.08054815340704437
Dornod,1964,0.18932348891029968
Dornod,1965,-0.70379843984252
Dornod,1966,-0.002163868470981727
Dornod,1967,1.139242506155865
Dornod,1968,0.051550100457564134
Dornod,1969,0.01461241154552041
Dornod,1970,-0.2387362696509412
Dornod,1971,0.599691788398235
Dornod,1972,-0.4824229362627881
Dornod,1973,0.33004050394046053
Dornod,1974,0.754405763511183
Dornod,1975,0.7865231685179604
Dornod,1976,0.5205277402636387
Dornod,1977,1.191013258195458
Dornod,1978,0.3637452967180868
Dornod,1979,0.15808217633845736
Dornod,1980,0.43790448683814237
Dornod,1981,0.040966564280164396
Dornod,1982,-0.235540207984777
Dornod,1983,0.2938305953470286
Dornod,1984,1.0908999899350156
Dornod,1985,0.7607756176499244
Dornod,1986,-0.39080409006306555
Dornod,1987,0.23256853776657885
Dornod,1988,0.8354583398175116
Dornod,1989,0.9752277203981221
Dornod,1990,1.9559424685192157
Dornod,1991,0.6495709509923959
Dornod,1992,0.05405581130881496
Dornod,1993,0.5861154551827803
Dornod,1994,0.7296414785923537
Dornod,1995,0.43952368292945826
Dornod,1996,0.7615299923275491
Dornod,1997,-0.1517202205228299
Dornod,1998,1.6719118192311617
Dornod,1999,-0.6955888997606098
Dornod,2000,-0.7534428421765724
Dornod,2001,-0.789629635883822
Dornod,2002,0.8443083546821042
Dornod,2003,-0.5340653602853208
Dornod,2004,-1.2921982070411635
Dornod,2005,0.13559415953996204
Dornod,2006,-0.1657262989006705
Dornod,2007,-1.784625081534551
Dornod,2008,0.569757960281579
Dornod,2009,-0.0023348278436283263
Dornod,2010,-0.38702203220942527
Dornod,2011,-0.14090409820790128
Dornod,2012,0.9663578619696437
Dornod,2013,0.8872542666518821
Dornod,2014,0.9408344767605797
Dornod,2015,-0.260165850406586
Dornod,2016,-1.142760696792446
Dornod,2017,-1.3236828138427383
Dornod,2018,-0.07216426138537473
Dornod,2019,-0.21360375976221183
Dornod,2020,0.48949369619357974
Dornod,2021,0.8746807630036871
Dornod,2022,0.16818083066771872
Dornod,2023,-0.2896823407560837
Dornod,2024,0.5700486727634633
Dornogovi,1950,1.7664600833116704
Dornogovi,1951,0.20937085762180663
Dornogovi,1952,1.0340089838307844
Dornogovi,1953,0.8265530594957168
Dornogovi,1954,1.76590865259571
Dornogovi,1955,1.7617608142466754
Dornogovi,1956,1.3422578347426344
Dornogovi,1957,0.255109435666326
Dornogovi,1958,0.6897851879480527
Dornogovi,1959,1.33848723097597
Dornogovi,1960,0.7126972881691511
Dornogovi,1961,-0.285824915743396
Dornogovi,1962,0.4103233144510578
Dornogovi,1963,-0.3851921165053911
Dornogovi,1964,0.19345095897581524
Dornogovi,1965,-0.8981419588278583
Dornogovi,1966,-0.3876829309563114
Dornogovi,1967,1.5618374675245354
Dornogovi,1968,-0.65140566762564
Dornogovi,1969,0.47284934256148475
Dornogovi,1970,0.42921120860282197
Dornogovi,1971,0.35170653892631915
Dornogovi,1972,-0.26539073755927023
Dornogovi,1973,1.5789036249141053
Dornogovi,1974,0.8358686805123812
Dornogovi,1975,0.6435873484712888
Dornogovi,1976,1.3258488211443504
Dornogovi,1977,1.442958030180681
Dornogovi,1978,0.2073232567847408
Dornogovi,1979,0.9858320119352637
Dornogovi,1980,-0.6307911639971884
Dornogovi,1981,0.7964428039614675
Dornogovi,1982,0.3356799869794516
Dornogovi,1983,0.6715230914772946
Dornogovi,1984,1.0194604097678373
Dornogovi,1985,0.5839504481028832
Dornogovi,1986,0.6545272884473253
Dornogovi,1987,0.520919327952141
Dornogovi,1988,0.6548979878270245
Dornogovi,1989,-0.01341881433397491
Dornogovi,1990,1.1434196858918746
Dornogovi,1991,0.4793978652017805
Dornogovi,1992,0.5001831787589646
Dornogovi,1993,1.0471320997068427
Dornogovi,1994,-0.005649454061964511
Dornogovi,1995,0.04166155998790416
Dornogovi,1996,1.1936729812384064
Dornogovi,1997,0.5562994849727417
Dornogovi,1998,1.0637405931200947
Dornogovi,1999,-0.44572172253443915
Dornogovi,2000,-0.7497060207499894
Dornogovi,2001,-0.5568257348078189
Dornogovi,2002,0.40528913981785253
Dornogovi,2003,1.340679018218562
Dornogovi,2004,-0.22796901194505942
Dornogovi,2005,-1.088304681096614
Dornogovi,2006,-0.16062790761448217
Dornogovi,2007,-0.6769106134796001
Dornogovi,2008,0.3729198414205124
Dornogovi,2009,-0.9493518320516121
Dornogovi,2010,-0.042906392068472084
Dornogovi,2011,0.5433054984613757
Dornogovi,2012,0.7743306309654714
Dornogovi,2013,-0.5514450373559177
Dornogovi,2014,-0.146820876999941
Dornogovi,2015,-0.29897535262693203
Dornogovi,2016,0.3741560525833281
Dornogovi,2017,-1.466792981838001
Dornogovi,2018,-0.6223582873700781
Dornogovi,2019,-0.6699106437960385
Dornogovi,2020,-0.6810971069412172
Dornogovi,2021,0.07986764015819786
Dornogovi,2022,-0.8285594309593567
Dornogovi,2023,-0.856719874277184
Dornogovi,2024,-0.37105377425050134
Dundgovi,1950,2.343216142949411
Dundgovi,1951,-0.4452920263202659
Dundgovi,1952,0.11876584611608736
Dundgovi,1953,0.2884744587018351
Dundgovi,1954,1.5029631277489361
Dundgovi,1955,1.246494953096426
Dundgovi,1956,1.3077202495008606
Dundgovi,1957,0.6383038184724261
Dundgovi,1958,1.39210866648977
Dundgovi,1959,1.388706956989621
Dundgovi,1960,1.1908793867107055
Dundgovi,1961,0.6718618480438114
Dundgovi,1962,1.046940563610932
Dundgovi,1963,0.26103039474903483
Dundgovi,1964,0.8667477401601775
Dundgovi,1965,-0.4596935028717664
Dundgovi,1966,0.5739207313701763
Dundgovi,1967,1.572937613377858
Dundgovi,1968,0.11917510485989422
Dundgovi,1969,0.591280776847517
Dundgovi,1970,-0.14257752208405072
Dundgovi,1971,1.4399909027566686
Dundgovi,1972,0.36570001442953287
Dundgovi,1973,1.8926599519430585
Dundgovi,1974,0.8202046837861607
Dundgovi,1975,0.9922580549915178
Dundgovi,1976,1.9073317277288282
Dundgovi,1977,1.6501286869976535
Dundgovi,1978,0.5346935020016663
Dundgovi,1979,0.7553088401106723
Dundgovi,1980,0.07621376272861659
Dundgovi,1981,0.20690251963280093
Dundgovi,1982,0.47293394112155585
Dundgovi,1983,0.6555631209350709
Dundgovi,1984,0.6952386768737464
Dundgovi,1985,0.6975339715257106
Dundgovi,1986,0.816106867131161
Dundgovi,1987,1.0140907518984859
Dundgovi,1988,0.4976982543270274
Dundgovi,1989,0.269796564177926
Dundgovi,1990,1.5502892759086613
Dundgovi,1991,0.35997404986400366
Dundgovi,1992,0.8732758389879391
Dundgovi,1993,1.5692515477632372
Dundgovi,1994,1.1699106624887838
Dundgovi,1995,0.30021497980689843
Dundgovi,1996,0.6791197808362784
Dundgovi,1997,0.6658226006145868
Dundgovi,1998,0.8030701444847606
Dundgovi,1999,-0.09671733468812452
Dundgovi,2000,-0.9313109526335211
Dundgovi,2001,0.2290296771111969
Dundgovi,2002,-0.09555299287649327
Dundgovi,2003,1.4528730732506958
Dundgovi,2004,-0.12639287370716645
Dundgovi,2005,-0.8475751486416419
Dundgovi,2006,0.05074701580783762
Dundgovi,2007,-1.2204212798469083
Dundgovi,2008,-0.29515539504056076
Dundgovi,2009,-1.3912603256972782
Dundgovi,2010,-0.715270926022031
Dundgovi,2011,0.4239889645165216
Dundgovi,2012,-0.13629210996836605
Dundgovi,2013,-0.139760007394149
Dundgovi,2014,0.02506016636664537
Dundgovi,2015,-0.4429303958620101
Dundgovi,2016,0.43520067220784237
Dundgovi,2017,-1.2152974052646135
Dundgovi,2018,-0.6873064257464767
Dundgovi,2019,-0.7941935765451225
Dundgovi,2020,-1.3700061348024444
Dundgovi,2021,-0.15033500411948952
Dundgovi,2022,-0.547491799288202
Dundgovi,2023,-0.11741804290784234
Dundgovi,2024,-0.03835722143716523
Govi-Altai,1950,-0.035527033880590794
Govi-Altai,1951,-0.7491123567835014
Govi-Altai,1952,-1.0208306806631415
Govi-Altai,1953,-1.1953108015855096
Govi-Altai,1954,-0.04585524777875791
Govi-Altai,1955,0.46778104656975195
Govi-Altai,1956,-0.13626907646411507
Govi-Altai,1957,-0.8956646934684818
Govi-Altai,1958,0.14278868027786248
Govi-Altai,1959,-0.01676652714403185
Govi-Altai,1960,-0.26783535149570065
Govi-Altai,1961,0.12267219754351216
Govi-Altai,1962,-0.1839097663458449
Govi-Altai,1963,0.09654603748373168
Govi-Altai,1964,0.4467381495721928
Govi-Altai,1965,-0.4693030067710218
Govi-Altai,1966,-0.33161067511402825
Govi-Altai,1967,-0.8744464393516177
Govi-Altai,1968,-0.3760276492962938
Govi-Altai,1969,0.45890394046474353
Govi-Altai,1970,-0.012640298211024541
Govi-Altai,1971,0.7057374961282326
Govi-Altai,1972,-0.24977880140008737
Govi-Altai,1973,0.654325232454532
Govi-Altai,1974,-1.0057364928644643
Govi-Altai,1975,0.9836560517454979
Govi-Altai,1976,1.2086123715379014
Govi-Altai,1977,0.9149655394673987
Govi-Altai,1978,0.6064367464988248
