latitude,longitude,Aimag,weight
44.75,103.0,Uvurkhangai,550000971.576984
44.75,103.25,Umnugovi,316728091.0292916
44.75,103.25,Uvurkhangai,233272880.5476499
44.75,103.5,Umnugovi,550000971.576899
44.75,103.75,Umnugovi,550000971.576899
44.75,104.0,Umnugovi,550000971.576899
44.75,104.25,Dundgovi,76528138.84236759
44.75,104.25,Umnugovi,473472832.734574
44.75,104.5,Dundgovi,276885696.1297102
44.75,104.5,Umnugovi,273115275.44727385
44.75,104.75,Dundgovi,376933323.2502665
44.75,104.75,Umnugovi,173067648.32663262
44.75,105.0,Dundgovi,442486955.82541287
44.75,105.0,Umnugovi,107514015.7514863
44.75,105.25,Dundgovi,407087723.8471972
44.75,105.25,Umnugovi,142913247.729702
44.75,105.5,Dundgovi,473907757.84655386
44.75,105.5,Umnugovi,76093213.7303878
44.75,105.75,Dundgovi,550000971.576984
44.75,106.0,Dundgovi,550000971.576899
44.75,106.25,Dundgovi,550000971.576899
44.75,106.5,Dundgovi,550000971.576899
44.75,106.75,Dundgovi,550000971.5769416
44.75,107.0,Dundgovi,550000971.5769416
44.75,107.25,Dundgovi,550000971.5769416
44.75,107.5,Dundgovi,550000971.576899
44.75,107.75,Dornogovi,169236364.42105636
44.75,107.75,Dundgovi,380764607.1558853
44.75,108.0,Dornogovi,544323435.3703758
44.75,108.0,Dundgovi,5677536.206523349
44.75,108.25,Dornogovi,550000971.5769416
44.75,108.5,Dornogovi,550000971.5769416
44.75,108.75,Dornogovi,550000971.576899
44.75,109.0,Dornogovi,550000971.5769416
44.75,109.25,Dornogovi,550000971.576899
44.75,109.5,Dornogovi,550000971.5769416
44.75,109.75,Dornogovi,550000971.5769416
44.75,110.0,Dornogovi,550000971.5769416
44.75,110.25,Dornogovi,550000971.576899
44.75,110.5,Dornogovi,550000971.576899
44.75,110.75,Dornogovi,550000971.5769416
44.75,111.0,Dornogovi,550000971.5769416
44.75,111.25,Dornogovi,550000971.5769416
44.75,111.5,Dornogovi,488612421.8932499
44.75,111.75,Dornogovi,27061021.995595954
44.75,112.75,Sukhbaatar,29672199.714618262
44.75,113.0,Sukhbaatar,113499056.83060616
44.75,113.25,Sukhbaatar,192453819.01344663
44.75,113.5,Sukhbaatar,239435805.3253634
44.75,113.75,Sukhbaatar,134634935.50602093
44.5,94.25,Govi-Altai,55176059.23219027
44.5,94.5,Govi-Altai,309220652.2592521
44.5,94.75,Govi-Altai,536714218.1071083
44.5,95.0,Govi-Altai,552342336.3744091
44.5,95.25,Govi-Altai,552342336.3744091
44.5,95.5,Govi-Altai,552342336.3744091
44.5,95.75,Govi-Altai,552342336.3743664
44.5,96.0,Govi-Altai,552342336.3743664
44.5,96.25,Govi-Altai,552342336.3744091
44.5,96.5,Govi-Altai,552342336.3744091
44.5,96.75,Govi-Altai,552342336.3744091
44.5,97.0,Govi-Altai,552342336.3743664
44.5,97.25,Govi-Altai,552342336.3743664
44.5,97.5,Govi-Altai,552342336.3744091
44.5,97.75,Govi-Altai,552342336.3744091
44.5,98.0,Bayankhongor,82408177.90888317
44.5,98.0,Govi-Altai,469934158.4655259
44.5,98.25,Bayankhongor,492795082.41615814
44.5,98.25,Govi-Altai,59547253.95820821
44.5,98.5,Bayankhongor,552342336.3743664
44.5,98.75,Bayankhongor,552342336.3744091
44.5,99.0,Bayankhongor,552342336.3744091
44.5,99.25,Bayankhongor,552342336.3744091
44.5,99.5,Bayankhongor,552342336.3743664
44.5,99.75,Bayankhongor,552342336.3743664
44.5,100.0,Bayankhongor,552342336.3744091
44.5,100.25,Bayankhongor,552342336.3744091
44.5,100.5,Bayankhongor,552342336.3744091
44.5,100.75,Bayankhongor,552342336.3743664
44.5,101.0,Bayankhongor,552342336.3744091
44.5,101.25,Bayankhongor,552342336.3743664
44.5,101.5,Bayankhongor,528419005.1917789
44.5,101.5,Uvurkhangai,23923331.182630166
44.5,101.75,Bayankhongor,45319862.15523184
44.5,101.75,Uvurkhangai,507022474.2191773
44.5,102.0,Uvurkhangai,552342336.3743664
44.5,102.25,Uvurkhangai,552342336.3744091
44.5,102.5,Uvurkhangai,552342336.3743664
44.5,102.75,Uvurkhangai,552342336.3743664
44.5,103.0,Umnugovi,141563386.89271542
44.5,103.0,Uvurkhangai,410778949.4817363
44.5,103.25,Umnugovi,552029264.1240624
44.5,103.25,Uvurkhangai,313072.25034659426
44.5,103.5,Umnugovi,552342336.3743664
44.5,103.75,Umnugovi,552342336.3743664
44.5,104.0,Umnugovi,552342336.3743664
44.5,104.25,Umnugovi,552342336.3744091
44.5,104.5,Umnugovi,552342336.3744518
44.5,104.75,Umnugovi,552342336.3743664
44.5,105.0,Umnugovi,552342336.3743664
44.5,105.25,Umnugovi,552342336.3743664
44.5,105.5,Dundgovi,54548258.265032485
44.5,105.5,Umnugovi,497794078.10937667
44.5,105.75,Dundgovi,481566395.56378967
44.5,105.75,Umnugovi,70775940.81066217
44.5,106.0,Dundgovi,552342336.3743664
44.5,106.25,Dundgovi,552342336.3743664
44.5,106.5,Dundgovi,552342336.3743664
44.5,106.75,Dundgovi,470680603.95335406
44.5,106.75,Umnugovi,81661732.42105494
44.5,107.0,Dundgovi,353814709.8474561
44.5,107.0,Umnugovi,198527626.52695292
44.5,107.25,Dundgovi,270010801.9495386
44.5,107.25,Umnugovi,282331534.42487043
44.5,107.5,Dundgovi,265474265.3140075
44.5,107.5,Umnugovi,286868071.0603589
44.5,107.75,Dornogovi,418963362.24220675
44.5,107.75,Dundgovi,69430393.68743989
44.5,107.75,Umnugovi,63948580.44476243
44.5,108.0,Dornogovi,552342336.3743664
44.5,108.25,Dornogovi,552342336.3744091
44.5,108.5,Dornogovi,552342336.3744091
44.5,108.75,Dornogovi,552342336.3743664
44.5,109.0,Dornogovi,552342336.3744091
44.5,109.25,Dornogovi,552342336.3743664
44.5,109.5,Dornogovi,552342336.3744091
44.5,109.75,Dornogovi,552342336.3744091
44.5,110.0,Dornogovi,552342336.3744091
44.5,110.25,Dornogovi,552342336.3743664
44.5,110.5,Dornogovi,552342336.3743664
44.5,110.75,Dornogovi,552342336.3744091
44.5,111.0,Dornogovi,552342336.3744091
44.5,111.25,Dornogovi,552342336.3744091
44.5,111.5,Dornogovi,262915081.58027953
44.25,94.75,Govi-Altai,71780418.84976462
44.25,95.0,Govi-Altai,230165167.49743223
44.25,95.25,Govi-Altai,232835069.18578595
44.25,95.5,Govi-Altai,533169604.98743266
44.25,95.75,Govi-Altai,554672915.565864
44.25,96.0,Govi-Altai,554672915.565864
44.25,96.25,Govi-Altai,554672915.5659068
44.25,96.5,Govi-Altai,554672915.5659068
44.25,96.75,Govi-Altai,554672915.5659068
44.25,97.0,Govi-Altai,554672915.565864
44.25,97.25,Govi-Altai,554672915.565864
44.25,97.5,Govi-Altai,554672915.5659068
44.25,97.75,Govi-Altai,554672915.5659068
44.25,98.0,Bayankhongor,438001614.04975045
44.25,98.0,Govi-Altai,116671301.5161564
44.25,98.25,Bayankhongor,554672915.565864
44.25,98.5,Bayankhongor,554672915.565864
44.25,98.75,Bayankhongor,554672915.5659068
44.25,99.0,Bayankhongor,554672915.5659068
44.25,99.25,Bayankhongor,554672915.5659068
44.25,99.5,Bayankhongor,552134324.6097385
44.25,99.5,Umnugovi,2538590.9561255625
44.25,99.75,Bayankhongor,520964319.91407335
44.25,99.75,Umnugovi,33708595.65179062
44.25,100.0,Bayankhongor,554672915.5659068
44.25,100.25,Bayankhongor,554672915.5659068
44.25,100.5,Bayankhongor,554672915.5659068
44.25,100.75,Bayankhongor,554672915.565864
44.25,101.0,Bayankhongor,554672915.5659068
44.25,101.25,Bayankhongor,554672915.565864
44.25,101.5,Bayankhongor,554672915.5659068
44.25,101.75,Bayankhongor,227641693.3444389
44.25,101.75,Uvurkhangai,327031222.22146785
44.25,102.0,Uvurkhangai,554672915.565864
44.25,102.25,Umnugovi,28159225.860805474
44.25,102.25,Uvurkhangai,526513689.7051013
44.25,102.5,Umnugovi,67455610.9899729
44.25,102.5,Uvurkhangai,487217304.5758911
44.25,102.75,Umnugovi,67918823.06928661
44.25,102.75,Uvurkhangai,486754092.4965773
44.25,103.0,Umnugovi,395617290.57510424
44.25,103.0,Uvurkhangai,159055624.99084532
44.25,103.25,Umnugovi,554672915.5659068
44.25,103.5,Umnugovi,554672915.565864
44.25,103.75,Umnugovi,554672915.565864
44.25,104.0,Umnugovi,554672915.565864
44.25,104.25,Umnugovi,554672915.5659068
44.25,104.5,Umnugovi,554672915.5659497
44.25,104.75,Umnugovi,554672915.565864
44.25,105.0,Umnugovi,554672915.565864
44.25,105.25,Umnugovi,554672915.565864
44.25,105.5,Umnugovi,554672915.5659068
44.25,105.75,Dundgovi,105466667.687006
44.25,105.75,Umnugovi,449206247.8789437
44.25,106.0,Dundgovi,403645056.1482897
44.25,106.0,Umnugovi,151027859.41757417
44.25,106.25,Dundgovi,361731907.8900719
44.25,106.25,Umnugovi,192941007.67579204
44.25,106.5,Dundgovi,134793111.09734982
44.25,106.5,Umnugovi,419879804.4685142
44.25,106.75,Dundgovi,578860.166543646
44.25,106.75,Umnugovi,554094055.3993632
44.25,107.0,Umnugovi,554672915.5659068
44.25,107.25,Umnugovi,554672915.5659068
44.25,107.5,Umnugovi,554672915.565864
44.25,107.75,Dornogovi,395195287.32969296
44.25,107.75,Umnugovi,159477628.23621386
44.25,108.0,Dornogovi,554672915.565864
44.25,108.25,Dornogovi,554672915.5659068
44.25,108.5,Dornogovi,554672915.5659068
44.25,108.75,Dornogovi,554672915.565864
44.25,109.0,Dornogovi,554672915.5659068
44.25,109.25,Dornogovi,554672915.565864
44.25,109.5,Dornogovi,554672915.5659068
44.25,109.75,Dornogovi,554672915.5659068
44.25,110.0,Dornogovi,554672915.5659068
44.25,110.25,Dornogovi,554672915.565864
44.25,110.5,Dornogovi,554672915.565864
44.25,110.75,Dornogovi,554672915.5659068
44.25,111.0,Dornogovi,554672915.5659068
44.25,111.25,Dornogovi,554672915.5659068
44.25,111.5,Dornogovi,286011831.1899159
44.0,95.25,Govi-Altai,31601993.795168504
44.0,95.5,Govi-Altai,335264908.2406699
44.0,95.75,Govi-Altai,556992668.5987867
44.0,96.0,Govi-Altai,556992668.5987867
44.0,96.25,Govi-Altai,556992668.5988297
44.0,96.5,Govi-Altai,556992668.5988297
44.0,96.75,Govi-Altai,556992668.5988297
44.0,97.0,Govi-Altai,556992668.5987867
44.0,97.25,Govi-Altai,556992668.5987867
44.0,97.5,Govi-Altai,556992668.5988297
44.0,97.75,Govi-Altai,556992668.5988297
44.0,98.0,Bayankhongor,408003047.6002374
44.0,98.0,Govi-Altai,148989620.99859238
44.0,98.25,Bayankhongor,556992668.5987867
44.0,98.5,Bayankhongor,556992668.5987867
44.0,98.75,Bayankhongor,556992668.5988297
44.0,99.0,Bayankhongor,556992668.5988297
44.0,99.25,Bayankhongor,556992668.5988297
44.0,99.5,Bayankhongor,136321461.069749
44.0,99.5,Umnugovi,420671207.5290378
44.0,99.75,Bayankhongor,2915904.7127753086
44.0,99.75,Umnugovi,554076763.8860114
44.0,100.0,Bayankhongor,204213690.7924736
44.0,100.0,Umnugovi,352778977.8063561
44.0,100.25,Bayankhongor,533266479.77111953
44.0,100.25,Umnugovi,23726188.827710204
44.0,100.5,Bayankhongor,556992668.5988297
44.0,100.75,Bayankhongor,556992668.5987867
44.0,101.0,Bayankhongor,556992668.5988297
44.0,101.25,Bayankhongor,556992668.5987867
44.0,101.5,Bayankhongor,445778595.0086568
44.0,101.5,Umnugovi,111214073.59017296
44.0,101.75,Bayankhongor,193263267.1363533
44.0,101.75,Umnugovi,307025404.23728114
44.0,101.75,Uvurkhangai,56703997.225195274
44.0,102.0,Umnugovi,495389768.6856879
44.0,102.0,Uvurkhangai,61602899.91309875
44.0,102.25,Umnugovi,556375740.4850857
44.0,102.25,Uvurkhangai,616928.1137439877
44.0,102.5,Umnugovi,556992668.5987867
44.0,102.75,Umnugovi,556992668.5987867
44.0,103.0,Umnugovi,556992668.5988728
44.0,103.25,Umnugovi,556992668.5988297
44.0,103.5,Umnugovi,556992668.5987867
44.0,103.75,Umnugovi,556992668.5987867
44.0,104.0,Umnugovi,556992668.5987867
44.0,104.25,Umnugovi,556992668.5988297
44.0,104.5,Umnugovi,556992668.5988728
44.0,104.75,Umnugovi,556992668.5987867
44.0,105.0,Umnugovi,556992668.5987867
44.0,105.25,Umnugovi,556992668.5987867
44.0,105.5,Umnugovi,556992668.5988297
44.0,105.75,Umnugovi,556992668.5988728
44.0,106.0,Umnugovi,556992668.5987867
44.0,106.25,Umnugovi,556992668.5987867
44.0,106.5,Umnugovi,556992668.5987867
44.0,106.75,Umnugovi,556992668.5988297
44.0,107.0,Umnugovi,556992668.5988297
44.0,107.25,Umnugovi,556992668.5988297
44.0,107.5,Umnugovi,556992668.5987867
44.0,107.75,Dornogovi,102076510.3669223
44.0,107.75,Umnugovi,454916158.2319075
44.0,108.0,Dornogovi,556992668.5987867
44.0,108.25,Dornogovi,556992668.5988297
44.0,108.5,Dornogovi,556992668.5988297
44.0,108.75,Dornogovi,556992668.5987867
44.0,109.0,Dornogovi,556992668.5988297
44.0,109.25,Dornogovi,556992668.5987867
44.0,109.5,Dornogovi,556992668.5988297
44.0,109.75,Dornogovi,556992668.5988297
44.0,110.0,Dornogovi,556992668.5988297
44.0,110.25,Dornogovi,556992668.5987867
44.0,110.5,Dornogovi,556992668.5987867
44.0,110.75,Dornogovi,556992668.5988297
44.0,111.0,Dornogovi,556992668.5988297
44.0,111.25,Dornogovi,556992668.5988297
44.0,111.5,Dornogovi,552440046.5855907
44.0,111.75,Dornogovi,301037532.6880359
44.0,112.0,Dornogovi,10134627.381298995
43.75,95.5,Govi-Altai,2183613.919123442
43.75,95.75,Govi-Altai,470795549.4957418
43.75,96.0,Govi-Altai,559301555.1722271
43.75,96.25,Govi-Altai,559301555.1722704
43.75,96.5,Govi-Altai,559301555.1722704
43.75,96.75,Govi-Altai,559301555.1722704
43.75,97.0,Govi-Altai,559301555.1722271
43.75,97.25,Govi-Altai,559301555.1722271
43.75,97.5,Govi-Altai,559301555.1722704
43.75,97.75,Govi-Altai,559301555.1722704
43.75,98.0,Bayankhongor,465674912.520397
43.75,98.0,Govi-Altai,93626642.65187341
43.75,98.25,Bayankhongor,559301555.1722271
43.75,98.5,Bayankhongor,559301555.1722271
43.75,98.75,Bayankhongor,559301555.1722704
43.75,99.0,Bayankhongor,559301555.1722704
43.75,99.25,Bayankhongor,559301555.1722704
43.75,99.5,Bayankhongor,166753113.8599118
43.75,99.5,Umnugovi,392548441.3123154
43.75,99.75,Umnugovi,559301555.1722271
43.75,100.0,Umnugovi,559301555.1722704
43.75,100.25,Bayankhongor,64118058.39340848
43.75,100.25,Umnugovi,495183496.778862
43.75,100.5,Bayankhongor,113826580.90377745
43.75,100.5,Umnugovi,445474974.26849294
43.75,100.75,Bayankhongor,90836122.40085849
43.75,100.75,Umnugovi,468465432.77136874
43.75,101.0,Bayankhongor,91430475.63351789
43.75,101.0,Umnugovi,467871079.5387525
43.75,101.25,Bayankhongor,64974822.39185116
43.75,101.25,Umnugovi,494326732.780376
43.75,101.5,Bayankhongor,13628.952395076909
43.75,101.5,Umnugovi,559287926.2198753
43.75,101.75,Umnugovi,559301555.1722704
43.75,102.0,Umnugovi,559301555.1722271
43.75,102.25,Umnugovi,559301555.1722704
43.75,102.5,Umnugovi,559301555.1722271
43.75,102.75,Umnugovi,559301555.1722271
43.75,103.0,Umnugovi,559301555.1723136
43.75,103.25,Umnugovi,559301555.1722704
43.75,103.5,Umnugovi,559301555.1722271
43.75,103.75,Umnugovi,559301555.1722271
43.75,104.0,Umnugovi,559301555.1722271
43.75,104.25,Umnugovi,559301555.1722704
43.75,104.5,Umnugovi,559301555.1723136
43.75,104.75,Umnugovi,559301555.1722271
43.75,105.0,Umnugovi,559301555.1722271
43.75,105.25,Umnugovi,559301555.1722271
43.75,105.5,Umnugovi,559301555.1722704
43.75,105.75,Umnugovi,559301555.1723136
43.75,106.0,Umnugovi,559301555.1722271
43.75,106.25,Umnugovi,559301555.1722271
43.75,106.5,Umnugovi,559301555.1722271
43.75,106.75,Umnugovi,559301555.1722704
43.75,107.0,Umnugovi,559301555.1722704
43.75,107.25,Umnugovi,559301555.1722704
43.75,107.5,Umnugovi,559301555.1722271
43.75,107.75,Dornogovi,233885.56502376057
43.75,107.75,Umnugovi,559067669.6072466
43.75,108.0,Dornogovi,444247618.49835986
43.75,108.0,Umnugovi,115053936.67386732
43.75,108.25,Dornogovi,559301555.1722704
43.75,108.5,Dornogovi,559301555.1722704
43.75,108.75,Dornogovi,559301555.1722271
43.75,109.0,Dornogovi,559301555.1722704
43.75,109.25,Dornogovi,559301555.1722271
43.75,109.5,Dornogovi,559301555.1722704
43.75,109.75,Dornogovi,559301555.1722704
43.75,110.0,Dornogovi,559301555.1722704
43.75,110.25,Dornogovi,559301555.1722271
43.75,110.5,Dornogovi,559301555.1722271
43.75,110.75,Dornogovi,559301555.1722704
43.75,111.0,Dornogovi,559301555.1722704
43.75,111.25,Dornogovi,559301555.1722704
43.75,111.5,Dornogovi,559301555.1722271
43.75,111.75,Dornogovi,514373376.2932094
43.75,112.0,Dornogovi,135301332.07450673
43.5,95.75,Govi-Altai,172871041.27595958
43.5,96.0,Govi-Altai,561599535.2355824
43.5,96.25,Govi-Altai,561599535.2356257
43.5,96.5,Govi-Altai,561599535.2356257
43.5,96.75,Govi-Altai,561599535.2356257
43.5,97.0,Govi-Altai,561599535.2355824
43.5,97.25,Govi-Altai,561599535.2355824
43.5,97.5,Govi-Altai,561599535.2356257
43.5,97.75,Bayankhongor,26195730.768803798
43.5,97.75,Govi-Altai,535403804.46682197
43.5,98.0,Bayankhongor,543895595.8027524
43.5,98.0,Govi-Altai,17703939.43287343
43.5,98.25,Bayankhongor,561599535.2355824
43.5,98.5,Bayankhongor,561599535.2355824
43.5,98.75,Bayankhongor,561599535.2356257
43.5,99.0,Bayankhongor,561599535.2356257
43.5,99.25,Bayankhongor,561599535.2356257
43.5,99.5,Bayankhongor,181976848.95219618
43.5,99.5,Umnugovi,379622686.2833862
43.5,99.75,Umnugovi,561599535.2355824
43.5,100.0,Umnugovi,561599535.2356257
43.5,100.25,Umnugovi,561599535.2356257
43.5,100.5,Umnugovi,561599535.2356257
43.5,100.75,Umnugovi,561599535.2355824
43.5,101.0,Umnugovi,561599535.2356257
43.5,101.25,Umnugovi,561599535.2355824
43.5,101.5,Umnugovi,561599535.2356257
43.5,101.75,Umnugovi,561599535.2356257
43.5,102.0,Umnugovi,561599535.2355824
43.5,102.25,Umnugovi,561599535.2356257
43.5,102.5,Umnugovi,561599535.2355824
43.5,102.75,Umnugovi,561599535.2355824
43.5,103.0,Umnugovi,561599535.235669
43.5,103.25,Umnugovi,561599535.2356257
43.5,103.5,Umnugovi,561599535.2355824
43.5,103.75,Umnugovi,561599535.2355824
43.5,104.0,Umnugovi,561599535.2355824
43.5,104.25,Umnugovi,561599535.2356257
43.5,104.5,Umnugovi,561599535.235669
43.5,104.75,Umnugovi,561599535.2355824
43.5,105.0,Umnugovi,561599535.2355824
43.5,105.25,Umnugovi,561599535.2355824
43.5,105.5,Umnugovi,561599535.2356257
43.5,105.75,Umnugovi,561599535.235669
43.5,106.0,Umnugovi,561599535.2355824
43.5,106.25,Umnugovi,561599535.2355824
43.5,106.5,Umnugovi,561599535.2355824
43.5,106.75,Umnugovi,561599535.2356257
43.5,107.0,Umnugovi,561599535.2356257
43.5,107.25,Umnugovi,561599535.2356257
43.5,107.5,Umnugovi,561599535.2355824
43.5,107.75,Umnugovi,561599535.2356257
43.5,108.0,Dornogovi,410057868.48095536
43.5,108.0,Umnugovi,151541666.7546269
43.5,108.25,Dornogovi,561599535.2356257
43.5,108.5,Dornogovi,561599535.2356257
43.5,108.75,Dornogovi,561599535.2355824
43.5,109.0,Dornogovi,561599535.2356257
43.5,109.25,Dornogovi,561599535.2355824
43.5,109.5,Dornogovi,561599535.2356257
43.5,109.75,Dornogovi,561599535.2356257
43.5,110.0,Dornogovi,561599535.2356257
43.5,110.25,Dornogovi,561599535.2355824
43.5,110.5,Dornogovi,561599535.2355824
43.5,110.75,Dornogovi,561599535.2356257
43.5,111.0,Dornogovi,561599535.2356257
43.5,111.25,Dornogovi,486928077.8531794
43.5,111.5,Dornogovi,304420288.39709294
43.5,111.75,Dornogovi,46976696.01078247
43.25,95.75,Govi-Altai,5049518.921838558
43.25,96.0,Govi-Altai,449946912.9948119
43.25,96.25,Govi-Altai,563886568.9898554
43.25,96.5,Govi-Altai,563886568.9898554
43.25,96.75,Govi-Altai,563886568.9898554
43.25,97.0,Govi-Altai,563886568.9898119
43.25,97.25,Govi-Altai,563886568.9898119
43.25,97.5,Govi-Altai,563886568.9898554
43.25,97.75,Bayankhongor,246239675.9168322
43.25,97.75,Govi-Altai,317646893.07302326
43.25,98.0,Bayankhongor,563886568.9898554
43.25,98.25,Bayankhongor,563886568.9898119
43.25,98.5,Bayankhongor,563886568.9898119
43.25,98.75,Bayankhongor,563886568.9898554
43.25,99.0,Bayankhongor,563886568.9898554
43.25,99.25,Bayankhongor,563886568.9898554
43.25,99.5,Bayankhongor,256783170.76827008
43.25,99.5,Umnugovi,307103398.2215418
43.25,99.75,Umnugovi,563886568.9898119
43.25,100.0,Umnugovi,563886568.9898554
43.25,100.25,Umnugovi,563886568.9898554
43.25,100.5,Umnugovi,563886568.9898554
43.25,100.75,Umnugovi,563886568.9898119
43.25,101.0,Umnugovi,563886568.9898554
43.25,101.25,Umnugovi,563886568.9898119
43.25,101.5,Umnugovi,563886568.9898554
43.25,101.75,Umnugovi,563886568.9898554
43.25,102.0,Umnugovi,563886568.9898119
43.25,102.25,Umnugovi,563886568.9898554
43.25,102.5,Umnugovi,563886568.9898119
43.25,102.75,Umnugovi,563886568.9898119
43.25,103.0,Umnugovi,563886568.9898989
43.25,103.25,Umnugovi,563886568.9898554
43.25,103.5,Umnugovi,563886568.9898119
43.25,103.75,Umnugovi,563886568.9898119
43.25,104.0,Umnugovi,563886568.9898119
43.25,104.25,Umnugovi,563886568.9898554
43.25,104.5,Umnugovi,563886568.9898989
43.25,104.75,Umnugovi,563886568.9898119
43.25,105.0,Umnugovi,563886568.9898119
43.25,105.25,Umnugovi,563886568.9898119
43.25,105.5,Umnugovi,563886568.9898554
43.25,105.75,Umnugovi,563886568.9898989
43.25,106.0,Umnugovi,563886568.9898119
43.25,106.25,Umnugovi,563886568.9898119
43.25,106.5,Umnugovi,563886568.9898119
43.25,106.75,Umnugovi,563886568.9898554
43.25,107.0,Umnugovi,563886568.9898554
43.25,107.25,Umnugovi,563886568.9898554
43.25,107.5,Umnugovi,563886568.9898119
43.25,107.75,Umnugovi,563886568.9898554
43.25,108.0,Dornogovi,357740655.84070957
43.25,108.0,Umnugovi,206145913.1491023
43.25,108.25,Dornogovi,563886568.9898554
43.25,108.5,Dornogovi,563886568.9898554
43.25,108.75,Dornogovi,563886568.9898119
43.25,109.0,Dornogovi,563886568.9898554
43.25,109.25,Dornogovi,563886568.9898119
43.25,109.5,Dornogovi,563886568.9898554
43.25,109.75,Dornogovi,563886568.9898554
43.25,110.0,Dornogovi,563886568.9898554
43.25,110.25,Dornogovi,563886568.9898119
43.25,110.5,Dornogovi,563886568.9898119
43.25,110.75,Dornogovi,534234724.8502074
43.25,111.0,Dornogovi,160916954.13020208
43.25,111.25,Dornogovi,439204.5246959972
43.0,96.0,Govi-Altai,14821707.094687406
43.0,96.25,Govi-Altai,326981656.3244727
43.0,96.5,Govi-Altai,566162616.8874145
43.0,96.75,Govi-Altai,566162616.8874145
43.0,97.0,Govi-Altai,566162616.8873707
43.0,97.25,Govi-Altai,566162616.8873707
43.0,97.5,Govi-Altai,566162616.8874145
43.0,97.75,Bayankhongor,202272033.81054622
43.0,97.75,Govi-Altai,363890583.0768683
43.0,98.0,Bayankhongor,566162616.8874145
43.0,98.25,Bayankhongor,566162616.8873707
43.0,98.5,Bayankhongor,566162616.8873707
43.0,98.75,Bayankhongor,566162616.8874145
43.0,99.0,Bayankhongor,566162616.8874145
43.0,99.25,Bayankhongor,566162616.8874145
43.0,99.5,Bayankhongor,373525388.0225509
43.0,99.5,Umnugovi,192637228.86481988
43.0,99.75,Umnugovi,566162616.8873707
43.0,100.0,Umnugovi,566162616.8874145
43.0,100.25,Umnugovi,566162616.8874145
43.0,100.5,Umnugovi,566162616.8874145
43.0,100.75,Umnugovi,566162616.8873707
43.0,101.0,Umnugovi,566162616.8874145
43.0,101.25,Umnugovi,566162616.8873707
43.0,101.5,Umnugovi,566162616.8874145
43.0,101.75,Umnugovi,566162616.8874145
43.0,102.0,Umnugovi,566162616.8873707
43.0,102.25,Umnugovi,566162616.8874145
43.0,102.5,Umnugovi,566162616.8873707
43.0,102.75,Umnugovi,566162616.8873707
43.0,103.0,Umnugovi,566162616.8874582
43.0,103.25,Umnugovi,566162616.8874145
43.0,103.5,Umnugovi,566162616.8873707
43.0,103.75,Umnugovi,566162616.8873707
43.0,104.0,Umnugovi,566162616.8873707
43.0,104.25,Umnugovi,566162616.8874145
43.0,104.5,Umnugovi,566162616.8874582
43.0,104.75,Umnugovi,566162616.8873707
43.0,105.0,Umnugovi,566162616.8873707
43.0,105.25,Umnugovi,566162616.8873707
43.0,105.5,Umnugovi,566162616.8874145
43.0,105.75,Umnugovi,566162616.8874582
43.0,106.0,Umnugovi,566162616.8873707
43.0,106.25,Umnugovi,566162616.8873707
43.0,106.5,Umnugovi,566162616.8873707
43.0,106.75,Umnugovi,566162616.8874145
43.0,107.0,Umnugovi,566162616.8874145
43.0,107.25,Umnugovi,566162616.8874145
43.0,107.5,Umnugovi,566162616.8873707
43.0,107.75,Umnugovi,566162616.8874145
43.0,108.0,Dornogovi,231998624.64911398
43.0,108.0,Umnugovi,334163992.2382568
43.0,108.25,Dornogovi,566162616.8874145
43.0,108.5,Dornogovi,566162616.8874145
43.0,108.75,Dornogovi,566162616.8873707
43.0,109.0,Dornogovi,566162616.8874145
43.0,109.25,Dornogovi,566162616.8873707
43.0,109.5,Dornogovi,566162616.8874145
43.0,109.75,Dornogovi,566162616.8874145
43.0,110.0,Dornogovi,566162616.8874145
43.0,110.25,Dornogovi,566162616.8873707
43.0,110.5,Dornogovi,540930359.2373171
43.0,110.75,Dornogovi,121354709.43654439
42.75,96.25,Govi-Altai,3518981.388602266
42.75,96.5,Govi-Altai,316697301.8211316
42.75,96.75,Govi-Altai,279714226.0181965
42.75,97.0,Govi-Altai,250330802.6852025
42.75,97.25,Govi-Altai,209432498.00079003
42.75,97.5,Govi-Altai,285011539.67435855
42.75,97.75,Bayankhongor,134034538.33448242
42.75,97.75,Govi-Altai,229903368.30042264
42.75,98.0,Bayankhongor,444185336.82420635
42.75,98.25,Bayankhongor,510347707.05508024
42.75,98.5,Bayankhongor,537818536.1160601
42.75,98.75,Bayankhongor,566559284.2040131
42.75,99.0,Bayankhongor,568427639.6314893
42.75,99.25,Bayankhongor,568427639.6314893
42.75,99.5,Bayankhongor,488733648.29577076
42.75,99.5,Umnugovi,79693991.33567463
42.75,99.75,Umnugovi,568317207.953796
42.75,100.0,Umnugovi,535042945.5848429
42.75,100.25,Umnugovi,502038671.5103512
42.75,100.5,Umnugovi,439595407.47397137
42.75,100.75,Umnugovi,456655381.43864524
42.75,101.0,Umnugovi,529281058.1220586
42.75,101.25,Umnugovi,568427639.6314454
42.75,101.5,Umnugovi,568427639.6314893
42.75,101.75,Umnugovi,568427639.6314893
42.75,102.0,Umnugovi,568427639.6314454
42.75,102.25,Umnugovi,568427639.6314893
42.75,102.5,Umnugovi,568427639.6314454
42.75,102.75,Umnugovi,568427639.6314454
