Aimag,Year,Mort_hor,Mort_cat,Mort_cam,Mort_sheep,Mort_goat,All_SFU,All,SPEI_PrevSummer,SPEI_PrevSummer_point,Temp_Winter,Temp_Winter_Z_study,Temp_Winter_Z_climate
Bayan-Ulgii,2012,0.01237113402061856,0.009900990099009901,0.0,0.005326494377589269,0.007698113207547169,0.00836478471847801,0.00705934634095298,-0.2421860585967597,-0.29590710974893186,-24.49289874452531,-1.4648775468124533,-1.5161491748620917
Bayan-Ulgii,2013,0.02127659574468085,0.01949541284403669,0.0,0.005745125348189415,0.007213966238638003,0.012213145526519633,0.010746220035108991,0.46779516883902544,0.4446704033896742,-23.488984171549458,-0.748527630256084,-0.7831613432356187
Bayan-Ulgii,2014,0.006849315068493151,0.005708848715509039,0.0,0.002414001207000604,0.003232479958624257,0.004235957285020003,0.0036409289899254097,0.5530753019411417,0.6035475446839358,-23.04608776208124,-0.4324959533523306,-0.459789526997357
Bayan-Ulgii,2015,0.00574712643678161,0.005494505494505494,0.0,0.002250281285160645,0.002834145788459358,0.0038516638839411763,0.0032652118009814214,-0.007556142671640468,-0.022549959033694264,-22.105111359104942,0.23894401365151216,0.22724527834943692
Bayan-Ulgii,2016,0.01681759379042691,0.02209944751381215,0.02127659574468085,0.01210909945920527,0.01695454063791459,0.017074486249453458,0.017851455429207956,-0.34729313664186146,-0.42015273143207527,-22.120426617246665,0.22801570940412874,0.21606315373615986
Bayan-Ulgii,2017,0.009324009324009324,0.0109254498714653,0.0,0.004905620134371334,0.01088172480423065,0.008881015682992396,0.0072073608268153205,0.703451622769007,0.7386327879033052,-20.423754697857458,1.4386872352444344,1.4548536889588568
Bayan-Ulgii,2018,0.0310492505353319,0.04658385093167702,0.01886792452830189,0.02783360128617363,0.03387561779242174,0.03501840379112408,0.03164204901478124,-1.168566915574937,-1.178818647255833,-23.1805845665209,-0.5284670421590736,-0.557989636549196
Bayan-Ulgii,2019,0.03147953830010494,0.04682488774855677,0.01785714285714286,0.02368313597386688,0.02891229578675838,0.032693635314115316,0.029751400133285966,-0.5378688179878349,-0.46191785489189097,-24.444471047141313,-1.4303216414457154,-1.4807906753924238
Bayan-Ulgii,2020,0.01111111111111111,0.007566204287515763,0.0,0.00281152726177327,0.004928747455266259,0.006222275404063283,0.005283518023133281,0.44129752732180694,0.42521942916124755,-20.568008110739946,1.3357542536312395,1.3495299899512554
Bayan-Ulgii,2021,0.01102204408817635,0.006896551724137932,0.0,0.003200341369746106,0.004693917465284568,0.00610675810797833,0.0051625709294689905,0.6197129563766215,0.635856117586819,-21.850270508274864,0.4207873966857296,0.413312148666975
Bayan-Ulgii,2022,0.009700176366843033,0.009345794392523364,0.0,0.004536489151873766,0.007144200037601053,0.007549946990828898,0.0061453319897682435,-0.4177095888377944,-0.34032054804233675,-21.774548709753766,0.47481918934244544,0.46859888162106594
Bayan-Ulgii,2023,0.06255355612682091,0.0730005367686527,0.01639344262295082,0.04003267973856209,0.05220177796154642,0.05710264058756611,0.04883639864370658,-2.375647465663927,-2.2885051069946165,-22.580591467655044,-0.1003379783156188,-0.11991686385809755
Bayan-Ulgii,2024,0.04663212435233161,0.06210826210826211,0.01612903225806452,0.03011292346298619,0.04129387474191328,0.045698440909806744,0.03925524338471154,-0.8744967739734935,-0.8569369123144543,-22.5890098687374,-0.10634498436495576,-0.12606338839437023
Bayankhongor,1992,0.01926782273603083,0.01685823754789272,0.03588516746411483,0.01465798045602606,0.01049475262368816,0.017032648908922594,0.019432792165550522,-0.04363392096582017,-0.03688363479460674,-13.913137745745283,0.4558649523588422,0.461937321868316
Bayankhongor,1993,0.09468599033816426,0.1686746987951807,0.03713527851458885,0.1413069688931758,0.08958396598846037,0.12142633639214033,0.106277380505914,0.6228519901618731,0.6233392073918881,-14.962644468973105,-0.28416575160242535,-0.26714593135219766
Bayankhongor,1994,0.008008008008008008,0.01039168665067946,0.008403361344537815,0.01067711852953102,0.009959321082900827,0.009697964390961857,0.009487899123131426,1.5243300958906352,1.5273714425996268,-14.030929006657107,0.3728076952647966,0.3801087505920777
Bayankhongor,1995,0.01305483028720627,0.01379310344827586,0.01055408970976253,0.01759530791788856,0.01467576791808874,0.014542366049578212,0.013934619856244394,1.030613173961518,1.0232065223838376,-13.794616641908721,0.5394368380507054,0.5442729087187578
Bayankhongor,1996,0.02262443438914027,0.02826855123674911,0.0251889168765743,0.02988397984296262,0.0303323965500533,0.027618007337982586,0.02725965577909592,0.08967177537620445,0.10066474765481577,-15.449608735038245,-0.6275351656751932,-0.6054357997705464
Bayankhongor,1997,0.01704545454545454,0.01983471074380165,0.01291989664082687,0.01392791692119731,0.01641989369779803,0.01682098918420557,0.01602957450981568,0.4850377207651832,0.48689571445419844,-13.298843851820754,0.8890173397603625,0.8886819826729053
Bayankhongor,1998,0.01407506702412869,0.015096304008329,0.0154639175257732,0.01459598318542737,0.01577975491018969,0.014936360732094655,0.015002205330769588,0.6978111712024644,0.6905458500986673,-13.593515449249294,0.6812377945167092,0.6839761698086185
Bayankhongor,1999,0.03748411689961881,0.04367699339766379,0.01808785529715762,0.02505773672055427,0.03042401980356145,0.034093476845564755,0.030946144423711186,-0.015142104115637208,-0.012572324476006815,-12.429208235524234,1.502216896346723,1.492810331937667
Bayankhongor,2000,0.1472431077694236,0.2419354838709677,0.002531645569620253,0.08699612844454567,0.05494872008671726,0.13191878404632204,0.1067310171482549,0.3802094832534347,0.3934206231093846,-15.182861366331649,-0.4394456197248453,-0.4201287073428972
Bayankhongor,2001,0.2748414376321353,0.2359266287160025,0.1024258760107817,0.1802969596983267,0.1900840336134454,0.21556214479861627,0.19671498713413832,-0.1170974640682461,-0.11669946959456205,-13.975571743721858,0.4118413415985218,0.41856496288396783
Bayankhongor,2002,0.4419695193434936,0.2889908256880734,0.2482269503546099,0.430188679245283,0.4580789834309206,0.39618798740560757,0.3734909916124761,-0.7255697539832764,-0.7253185955383635,-14.192955401544443,0.258559254149519,0.26755041392060563
Bayankhongor,2003,0.03512014787430684,0.05447941888619855,0.01030927835051547,0.02108126487589255,0.01334627517592817,0.03205422021768758,0.026867277032568315,-0.5473776121729357,-0.5496292616630339,-15.244077049100135,-0.4826101691365012,-0.46265471327804386
Bayankhongor,2004,0.01458670988654781,0.02227432590855803,0.004830917874396136,0.00662451068955134,0.003837810779242449,0.011711237471790354,0.010430855027659152,1.4138084493267304,1.4142439433473897,-14.093340725368902,0.3287997941132227,0.33675186882048624
Bayankhongor,2005,0.01057401812688822,0.01545253863134658,0.004761904761904762,0.007337526205450733,0.00575765506411934,0.009425226232935114,0.008776728557941928,-0.6079245060892681,-0.6049719468429253,-17.494900355092774,-2.0697161102049546,-2.0262822175502935
Bayankhongor,2006,0.01836158192090396,0.02378490175801447,0.0131578947368421,0.01364348020577052,0.009824254993996289,0.01568219583243614,0.01575442272310547,-0.7640902459179626,-0.7647218061482576,-15.408593730896643,-0.5986145673444518,-0.5769430307500272
Bayankhongor,2007,0.01913265306122449,0.02571166207529844,0.004329004329004329,0.01542223058115478,0.00888771559310102,0.015698986128906463,0.014696653127956611,-0.07546652821382963,-0.08829012094482591,-11.709292908192404,2.0098453228129642,1.9929292899945592
Bayankhongor,2008,0.04069767441860465,0.07094594594594594,0.003968253968253969,0.03359337685081994,0.02389461144979329,0.037957080059327526,0.03461997252668356,-0.5447326259727514,-0.5490628253930819,-16.660754580788748,-1.4815412363308722,-1.4468083548967168
Bayankhongor,2009,0.07860262008733625,0.08823529411764706,0.01094890510948905,0.08479863868406125,0.0667098827273263,0.07433357988363182,0.06585906814517198,-0.7537298684760858,-0.7649691092155456,-13.906747393540911,0.46037093286920744,0.4663766443340731
Bayankhongor,2010,0.1919642857142857,0.2720125786163522,0.04713804713804714,0.2218543046357616,0.2454911574155139,0.22974666747248185,0.1956920747039921,-1.5522929259002372,-1.5503218538444525,-16.19572521800724,-1.1536386139984993,-1.123756474278887
Bayankhongor,2011,0.02419354838709677,0.04039408866995074,0.0132890365448505,0.01967635159985289,0.02002802274787769,0.024611892032770134,0.02351620958992572,-0.3366836635283706,-0.3374085197007413,-16.498079508272486,-1.3668353980863022,-1.3337993874807996
Bayankhongor,2012,0.009744214372716201,0.02705139765554554,0.0033003300330033,0.007933937823834197,0.006585540443808159,0.011412827185060462,0.010923084065781479,0.39422508083930446,0.3931559415346511,-16.65247338045742,-1.4757019764431514,-1.4410554765734922
Bayankhongor,2013,0.01711229946524064,0.0656763096168882,0.002898550724637681,0.01965508496068983,0.02117396479358516,0.028279929941591814,0.025303241912208303,-0.3028271056074873,-0.3077265494848746,-15.62100335779322,-0.7483893541480834,-0.7245021634031447
Bayankhongor,2014,0.008333333333333333,0.01166781056966369,0.005376344086021505,0.01675843907110366,0.01553262388476835,0.013293605847244887,0.011533710188978108,-0.5512771089048061,-0.545772732322635,-14.119619942009892,0.3102697296934628,0.3184959240641031
Bayankhongor,2015,0.009501187648456057,0.01346604215456674,0.002398081534772182,0.01122345803842265,0.0226369206304663,0.01537761221621686,0.011845138001336786,0.7481659864576671,0.7414076195200734,-12.861924043992667,1.1970992851215194,1.19220639832225
Bayankhongor,2016,0.0148619957537155,0.0455026455026455,0.002247191011235955,0.03094402364677628,0.03288109229173868,0.030626946051285027,0.025287389641222385,0.5799878200037817,0.581010581639084,-15.04200669648313,-0.34012583627110543,-0.3222781851388893
Bayankhongor,2017,0.005656819610307983,0.0107577174929841,0.002012072434607646,0.005142214366061386,0.004904441244015414,0.00618208613964678,0.005694653029595305,1.2850006943707448,1.2816284867376353,-12.68969563228981,1.3185413968619788,1.3118519879332688
Bayankhongor,2018,0.03997779011660189,0.04577611319184353,0.009208103130755065,0.05676634566649773,0.08833003880225491,0.06082873966056721,0.04801167818159062,-1.3956639987314186,-1.3868680051470954,-14.73909165168963,-0.1265336516021453,-0.11184572061094084
Bayankhongor,2019,0.01193860147811256,0.01876563803169308,0.001742160278745645,0.009402697495183044,0.008874904191375207,0.011440712592955789,0.010144800295021909,-0.988083844447942,-0.9842845635222416,-16.952475978511018,-1.6872405296646165,-1.6494646895138496
Bayankhongor,2020,0.0337730870712401,0.02135093167701863,0.02581755593803787,0.02368421052631579,0.0281669532135933,0.026732376051546963,0.026558547685241136,0.07293463759430029,0.0700448110045269,-12.17897281079596,1.6786635006601982,1.6666467195415446
Bayankhongor,2021,0.1867728107777097,0.2510170870626526,0.1441441441441441,0.1910569105691057,0.221521268925739,0.21277327373001287,0.1989024442958702,-1.3470555067784324,-1.3535447919013526,-14.39002889474977,0.11959831880619604,0.13064516084346026
Bayankhongor,2022,0.004392386530014641,0.006568974229408792,0.0,0.003992435385585207,0.002450843870105275,0.004001077213095834,0.0034809280030227833,-0.05061077901464274,-0.05390918501979085,-14.124184516823139,0.30705114572675757,0.3153249533778224
Bayankhongor,2023,0.0155860349127182,0.02825112107623318,0.002197802197802198,0.0121841155234657,0.009300407751866954,0.01520119845922305,0.013503896292417248,-2.050871437032052,-2.046318526608385,-13.890945544414468,0.47151317071687615,0.4773540523992393
Bayankhongor,2024,0.08121827411167512,0.162048698572628,0.02044989775051125,0.08314182534471437,0.06508182312811284,0.092089369578122,0.0823881037815283,-0.5493593163414364,-0.5568044020624356,-15.170374327944643,-0.43064072919541013,-0.41145406965950304
Bulgan,1992,0.02802241793434748,0.0423968343697004,0.08108108108108107,0.02466293982242683,0.01578458681522748,0.03291430548295999,0.03838957200455665,0.9151687368772201,0.851960551369403,-16.902604822958647,0.4004408272140986,0.6219498234233533
Bulgan,1993,0.08236208236208237,0.1108647450110865,0.1612903225806452,0.0649739788676865,0.04590984974958264,0.08860810298023877,0.09308019571421665,0.6813515511495768,0.6108128082975723,-17.899064729205147,-0.14559420831239708,0.0641775875958803
Bulgan,1994,0.007564296520423602,0.01270207852193996,0.1111111111111111,0.01828245555182825,0.009737827715355805,0.012368259633078684,0.031879553884131745,1.7222611066485756,1.6839726587567596,-17.419872467150377,0.1169911322465747,0.33240728527063546
Bulgan,1995,0.009377093101138646,0.01378579003181336,0.06666666666666667,0.02042918454935622,0.009554140127388535,0.013462861072902338,0.023962574895272683,1.6853783703162477,1.6333077026834923,-15.99811095097584,0.8960807826459373,1.1282437205541191
Bulgan,1996,0.024330900243309,0.01452784503631961,0.7692307692307692,0.0155628566487982,0.006966773847802787,0.019465146028371953,0.16612382900139974,0.07120549589872378,-0.015785579897383745,-18.0585987050046,-0.2330148256370519,-0.025122164269995285
Bulgan,1997,0.01235294117647059,0.01225601452564684,0.0,0.01244324869682193,0.006466512702078522,0.011963046403677215,0.008703743420203577,-0.6176531246033585,-0.6099439696028456,-15.665036907674569,1.07859700424891,1.3146831875749725
Bulgan,1998,0.006722689075630252,0.006893580353295994,0.0,0.006541037221616571,0.004685669660288949,0.006613279396850739,0.004968595262166353,0.03662696398022068,0.01502443042611272,-15.686542612164658,1.0668124175920304,1.3026452874032877
Bulgan,1999,0.006160164271047227,0.01048810004033885,0.0,0.009006473402758232,0.005581089954038082,0.0083135020855356,0.006247165533636479,0.793060964502034,0.8172094631528958,-14.976290882616466,1.4560125509295219,1.7002114039193945
Bulgan,2000,0.08285714285714285,0.1127080181543117,0.8,0.06301678777248809,0.05423122765196662,0.08921482876942742,0.22256263528718184,0.2962316348072461,0.3048757469737076,-18.85046182174407,-0.6669359521876238,-0.46837056626222273
Bulgan,2001,0.1203995793901157,0.2803365810451727,0.1,0.09810333551340746,0.09282576866764275,0.17117232032526802,0.13833305292326772,-0.2555464766191765,-0.27516975260441817,-20.330357519443723,-1.477881675947673,-1.296747831541975
Bulgan,2002,0.03896848137535817,0.0425,0.0,0.02896995708154507,0.02282983806742766,0.03599918058600331,0.02665365530486618,0.17543565375997253,0.13155617183643073,-16.170709786363805,0.8015009499581335,1.031630863667384
Bulgan,2003,0.2252712188895979,0.4273564847625797,0.0,0.1895700174317257,0.1829298727227352,0.26881239506947524,0.20502551876132769,-1.1820605554592687,-1.1343557629225076,-18.652488549892173,-0.5584515647563791,-0.3575542717151982
Bulgan,2004,0.01792673421667965,0.01995305164319249,0.0,0.01350601295097132,0.01245400509482027,0.0165406448033046,0.012767960781132745,-0.12361450550628923,-0.0856159689895211,-17.16430426703557,0.2570360957763075,0.47546256074217724
Bulgan,2005,0.01165501165501166,0.01301775147928994,0.0,0.006573403000168549,0.007139340226489414,0.009965052674230146,0.007677101272191912,-0.26089589209002445,-0.20923190329977068,-20.728167604289155,-1.6958716246146484,-1.5194235449028533
Bulgan,2006,0.007331378299120234,0.007135575942915392,0.0,0.00391815411406182,0.004207868714496107,0.005897223046497913,0.004518595414118711,-0.35639826119933105,-0.3591817709438064,-18.275226420740907,-0.35172138042826656,-0.1463803549819343
Bulgan,2007,0.0108254397834912,0.005221932114882506,0.0,0.00448267506663436,0.004964903269988015,0.0068603778245030205,0.0050989900469992164,0.28497882868537605,0.2556913400213421,-13.90392872800107,2.0436401147904175,2.3004702129764163
Bulgan,2008,0.006293266205160478,0.005054151624548736,0.0,0.004040812203252854,0.004719600222098834,0.005095491634017568,0.00402156605101218,-0.12938432136445,-0.15527895197781297,-18.017819126361566,-0.2106686393695278,-0.002295639476332497
Bulgan,2009,0.01294316263365222,0.01418002466091245,0.0,0.01000250062515629,0.01212537176847403,0.012229914790018259,0.009850211937638999,0.97322762497142,1.0198126751859473,-17.20468553112397,0.23490817589423926,0.45285899404076274
Bulgan,2010,0.05498652291105121,0.0734094616639478,0.0,0.08996773467397014,0.08825795091889513,0.07560304887817874,0.06132433403357285,-0.6123752557660551,-0.6607450853994459,-21.599312982593364,-2.1732374419538267,-2.0070504954118973
Bulgan,2011,0.02405686167304538,0.02441794434980125,0.0,0.03517545346668927,0.03277165981159613,0.028653206430243387,0.023284383860226406,-0.9397239094683567,-1.0019292519409029,-19.34633374504716,-0.9386613287532669,-0.7459367679839554
Bulgan,2012,0.01397849462365591,0.01492537313432836,0.0,0.01026936026936027,0.01121019108280255,0.01271781473792251,0.010076683822029418,-0.21710559613696437,-0.22746787354815995,-20.13094549144893,-1.3686088862368428,-1.1851261877524941
Bulgan,2013,0.0095333667837431,0.01281394156842645,0.0,0.01379773269689737,0.01673987890300368,0.012739931085731663,0.01057698399041412,0.10974967616458497,0.08016927650786493,-21.1793268456681,-1.9430955729643764,-1.771961652257381
Bulgan,2014,0.007532122286220647,0.005882352941176471,0.0,0.005725717439293599,0.005815305885089556,0.006329335789764782,0.004991099710356055,0.3944515486897872,0.424305542493813,-16.748836263020813,0.48470214125410677,0.7080223617551461
Bulgan,2015,0.01775848460931334,0.01581180100269957,0.0,0.02298641436196021,0.02680136068446552,0.02004271454155278,0.016671612131687726,-0.6701279644073855,-0.6931949576621221,-15.552575803913928,1.1402228683728395,1.3776337196485435
Bulgan,2016,0.01967461218312523,0.02450284090909091,0.0,0.01566733419719637,0.0199203187250996,0.019911797025394688,0.015953021202902422,-1.130319684255618,-1.163248238159167,-17.845801984451985,-0.11640756011790647,0.09399161226565989
Bulgan,2017,0.03281079110462996,0.03405994550408719,0.0,0.02208134099822705,0.0239764973464746,0.028752858052862054,0.022585714990683757,0.5238337652728428,0.5192137617873372,-16.35205847080461,0.7021264194521133,0.9301202453767401
Bulgan,2018,0.06567392134402444,0.08559351884466362,0.0,0.02401917075345519,0.03078129595137731,0.05395616181733611,0.04121358137870411,-1.8622226093103809,-1.8440773426731463,-16.878078206380188,0.41388079792522403,0.6356786906667747
Bulgan,2019,0.006967213114754098,0.007833920877399137,0.0,0.008098076706782139,0.007890122735242549,0.00766355014506786,0.006157866686835585,-0.48866082301656605,-0.5112357813587945,-18.734713679487967,-0.6035088734133156,-0.4035801018447898
Bulgan,2020,0.05110294117647059,0.04957507082152975,0.0,0.05327996673250858,0.03571428571428571,0.04884039236559957,0.03793445288895893,-0.31258478967204656,-0.2481880786248352,-16.191565761771233,0.7900723985421191,1.019956651829616
Bulgan,2021,0.006664053312426499,0.008524833209785025,0.0,0.008721753412244435,0.009239130434782607,0.008148052116419264,0.006629954073847713,-0.5978168663050922,-0.6152989126871565,-16.591744951364365,0.5707842398950258,0.7959548230437711
Bulgan,2022,0.008050402520126006,0.009533537623425264,0.0,0.009224034603158059,0.009621380846325168,0.009004665049449523,0.0072858711186069,1.4449680948426977,1.5039980895672513,-16.68001792114693,0.5224128665069944,0.7465436912861301
Bulgan,2023,0.04731766124171187,0.05629139072847682,0.0,0.0668858572970851,0.07818411097099622,0.059484805877168784,0.049735804047654,-0.25700437303139745,-0.22201800060701862,-17.239600812576985,0.2157754773991955,0.4333150319821676
Bulgan,2024,0.1036741669040159,0.08554147465437788,0.05,0.2092039001392907,0.1419507575757576,0.13014698896564827,0.11807405985468841,1.2179355664534384,1.1870491036424784,-18.92601596189654,-0.7083377259506336,-0.5106622845889612
Darkhan-Uul,1992,0.04166666666666667,0.03571428571428572,0.0,0.05672969966629587,0.03149606299212599,0.0426568403959654,0.03312134300787485,1.4650990012933203,1.4563212105293022,-18.11788872612845,-0.0678364296803006,0.19547587021384882
Darkhan-Uul,1993,0.05825242718446601,0.1003584229390681,0.0,0.08305647840531562,0.08235294117647059,0.08611111111111111,0.06480405394106406,0.6499491592749819,0.6565096440773406,-19.319530232747372,-0.681179530548917,-0.4865169508805617
Darkhan-Uul,1994,0.01941747572815534,0.02032520325203252,,0.02420382165605095,0.02366863905325444,0.021250119651574615,0.021903784922373312,1.538350713864281,1.5229110802925119,-16.64522965042677,0.6838397391586508,1.031284979682786
Darkhan-Uul,1995,0.06481481481481481,0.06343283582089553,0.0,0.1049382716049383,0.06220095693779905,0.07356478869056457,0.05907737583568954,0.9473734536102423,0.9546985203225501,-16.87342597113713,0.5673635370797825,0.9017719330150518
Darkhan-Uul,1996,0.04310344827586207,0.06354515050167224,,0.05405405405405406,0.04310344827586207,0.05569933610892314,0.05095152527686261,0.803521801419725,0.7934360765038581,-18.019334468135103,-0.01753226336406989,0.25141043644639127
Darkhan-Uul,1997,0.02654867256637168,0.06529209621993126,,0.04507042253521127,0.0311284046692607,0.050081936578213485,0.04200989899769373,-0.42015877197443235,-0.4266605992525323,-17.258218157732905,0.37095751114220366,0.683382748365522
Darkhan-Uul,1998,0.01818181818181818,0.01544401544401545,0.0,0.02074688796680498,0.01454545454545455,0.017154114259736328,0.013783635227618631,0.5561957905297038,0.5535355530367682,-16.20967768916375,0.9061546217912687,1.2784829244598148
Darkhan-Uul,1999,0.01639344262295082,0.01929260450160772,0.0,0.02728351126927639,0.01975308641975309,0.020394151303242212,0.016544528962717603,1.1929192797999477,1.2093545452605425,-16.67061631944442,0.6708818492969549,1.016876750667585
Darkhan-Uul,2000,0.03937007874015748,0.03592814371257485,0.0,0.02666666666666666,0.02088167053364269,0.0332306075157075,0.024569311930608333,-0.687910498458564,-0.6686033012151521,-18.621320823386842,-0.32479876154753384,-0.09024751263165563
Darkhan-Uul,2001,0.03937007874015748,0.1107594936708861,0.0,0.0911917098445596,0.08582089552238806,0.0882519328681878,0.06542843555559825,-0.2704940117187598,-0.2626599572550243,-22.098499326352698,-2.0996238100627034,-2.0637235981565283
Darkhan-Uul,2002,0.007575757575757577,0.01730103806228374,0.0,0.008264462809917354,0.007575757575757577,0.011944193516009234,0.008143403204743249,-1.1459030653367863,-1.1526705589428368,-16.698842253508367,0.6564747388331978,1.000857093977746
Darkhan-Uul,2003,0.03738317757009346,0.09795918367346938,0.0,0.08041504539559015,0.07462686567164178,0.07764421694369356,0.058076854462158954,-1.211711749057235,-1.221578041247129,-19.24602582013163,-0.6436613322235976,-0.4447994490744311
Darkhan-Uul,2004,0.0,0.005780346820809248,,0.005376344086021506,0.004950495049504951,0.004216114928169893,0.004026796489083926,-0.18894790472315134,-0.2057197899291574,-18.322694453486665,-0.17237358090353788,0.07923817785056533
Darkhan-Uul,2005,0.01234567901234568,0.005847953216374269,,0.003502626970227671,0.00234192037470726,0.0062394537534827136,0.006009544893413719,0.04659131373310143,0.02526714443472532,-21.638762184425612,-1.8649643024967273,-1.8027993302632368
Darkhan-Uul,2006,0.0,0.005154639175257733,0.0,0.001529051987767584,0.00198019801980198,0.002818911685994648,0.0017327778365654593,-0.14169739297397585,-0.1520502114666412,-18.32223442925345,-0.17213877485853887,0.07949926505740292
Darkhan-Uul,2007,0.0,0.004739336492890996,0.0,0.00120918984280532,0.001464128843338214,0.0024168629730473893,0.0014825310358069059,0.28835827690828597,0.2885048528676199,-13.214381917317686,2.435016588195809,2.9784659911243736
Darkhan-Uul,2008,0.0,0.003831417624521073,0.0,0.0009784735812133072,0.001066098081023454,0.0019724358334165587,0.001175197857351567,0.20672253982690922,0.2186370928880533,-17.987353176540775,-0.0012083394248572589,0.2695614500028623
Darkhan-Uul,2009,0.0,0.006134969325153374,0.0,0.0049079754601227,0.005763688760806916,0.004867399162521027,0.0033613267092165978,1.2024129454601267,1.2158377961537494,-17.29677881311485,0.35127534153237044,0.6614976104085466
Darkhan-Uul,2010,0.03603603603603604,0.1117021276595745,0.0,0.1082152974504249,0.1647058823529412,0.11132075471698114,0.08413186869979533,-0.03443156470032292,-0.03525865820712434,-21.13266545048464,-1.60664188401749,-1.51556363024299
Darkhan-Uul,2011,0.009803921568627453,0.006153846153846154,0.0,0.007836990595611286,0.01269035532994924,0.008112377780624227,0.007297022729606827,-0.7064333939265407,-0.7152815845481681,-18.511371640805823,-0.2686783860355734,-0.027845745721623738
Darkhan-Uul,2012,0.01818181818181818,0.01179941002949853,0.0,0.0064,0.008092485549132947,0.01076685537828101,0.008894742752089933,0.18158153643226738,0.19184693361977775,-19.976147008825208,-1.0163305446438824,-0.859180449127426
Darkhan-Uul,2013,0.01769911504424779,0.01404494382022472,0.0,0.01102941176470588,0.01410105757931845,0.013759388121193006,0.011374905641699368,0.6263722911623409,0.6385599304309458,-22.199490469473357,-2.151171813806498,-2.121041220944212
Darkhan-Uul,2014,0.0078125,0.00510204081632653,0.0,0.006211180124223602,0.004884004884004884,0.0058044488528866105,0.0048019451649110026,-0.14168362497558662,-0.14669862156436844,-16.837442920826078,0.5857300428428792,0.9221941486742513
Darkhan-Uul,2015,0.007042253521126762,0.0128755364806867,0.0,0.01073985680190931,0.01148225469728601,0.011194972525737383,0.008427980300201757,-0.6746721197370217,-0.6571457569312574,-16.54484772858794,0.735076783545555,1.088256838331685
Darkhan-Uul,2016,0.006802721088435375,0.006396588486140725,0.0,0.005571030640668525,0.004819277108433735,0.006068645332449015,0.0047179234647356716,-1.4980918712949058,-1.5002373631743715,-16.467761456524862,0.7744232382753046,1.1320072279964637
Darkhan-Uul,2017,0.03550295857988166,0.04897959183673469,0.0,0.05980271270036992,0.0667361835245047,0.05150383330057009,0.042204289328298186,0.02269357516347199,0.024684313404141647,-17.557781530309583,0.21805406462276822,0.5133652610909964
Darkhan-Uul,2018,0.005882352941176471,0.02385685884691849,,0.009283819628647213,0.009698275862068966,0.015432287214556114,0.012180326819702783,-1.855858498675266,-1.8468104006907335,-17.138479049117453,0.43207487082802853,0.7513407974426993
Darkhan-Uul,2019,0.005649717514124295,0.004514672686230249,0.0,0.002039428959891231,0.003092783505154639,0.0039545308997758575,0.003059320533080083,-0.5979593649241327,-0.6134234240977036,-18.28521491156682,-0.1532432343454072,0.10050972879687331
Darkhan-Uul,2020,0.005181347150259068,0.006329113924050633,0.0,0.00862600123228589,0.00422654268808115,0.006315606080404199,0.004872600998935348,-0.26541282085405904,-0.2623142304521487,-15.927698658130764,1.0500826505095278,1.4385204013648483
Darkhan-Uul,2021,0.004926108374384237,0.0102880658436214,0.0,0.007416563658838071,0.009244992295839752,0.008389214668499761,0.006375146034536691,-0.2936908474236723,-0.2965742824868342,-16.882306586371506,0.5628306842651368,0.89673173108845
Darkhan-Uul,2022,0.009049773755656108,0.009823182711198428,0.0,0.008547008547008546,0.006756756756756757,0.008919776731968919,0.006835344354123968,2.013998851719349,2.016373328726476,-15.356090856481458,1.341843295937583,1.7629369724129484
Darkhan-Uul,2023,0.02314814814814815,0.04752066115702479,,0.08748221906116643,0.1315789473684211,0.061894031488125244,0.07243249393369011,-0.16002202119499387,-0.1610242253673824,-18.080845472547722,-0.048928773867550186,0.21649980528340135
Darkhan-Uul,2024,0.0182648401826484,0.02173913043478261,,0.02406417112299465,0.02712700369913687,0.021936890754934987,0.022798786359890633,0.8086275089365581,0.823167268236556,-20.045574499059583,-1.051767796029858,-0.8985840896189006
Dornod,1992,0.04403866809881847,0.05806451612903226,0.07627118644067796,0.04955465587044534,0.03755868544600939,0.05138021548987463,0.053097542396996676,0.6495709509923959,0.6618067037510676,-16.098534974748475,0.9899894578209222,1.2502905186422681
Dornod,1993,0.04437229437229437,0.07380373073803731,0.09090909090909091,0.05266138165345414,0.04282655246252676,0.058517976224270754,0.06091461002708069,0.05405581130881496,0.07560307149729754,-17.392114667246098,0.3821803128075672,0.5793719451237586
Dornod,1994,0.03243243243243243,0.03656462585034014,0.06976744186046512,0.05030453417550192,0.02165354330708662,0.0387720675606858,0.04214451552516525,0.5861154551827803,0.6025830802900928,-16.441505235854006,0.828839385369593,1.0724080737687633
Dornod,1995,0.05280172413793104,0.07043478260869565,0.06493506493506493,0.06431039064576136,0.03924914675767917,0.061793773586993804,0.058346221817026436,0.7296414785923537,0.7144026884435116,-16.4537076029375,0.823105907681924,1.0660792833860082
Dornod,1996,0.03280542986425339,0.04028648164726947,0.1176470588235294,0.03537883531621791,0.01996927803379417,0.03748993233352342,0.04921741673701287,0.43952368292945826,0.4538048686684182,-16.602448885800246,0.7532174327086959,0.9889342184933239
Dornod,1997,0.01149425287356322,0.0189018901890189,0.01612903225806452,0.01496815286624204,0.01451187335092348,0.015271017633614005,0.01520104030756243,0.7615299923275491,0.7591582600502847,-18.153207152644935,0.024568813872253913,0.18462928830798359
